Database Name	OperettaCLS
Database Link	http://10.20.176.50/ODA/OdaService.asmx
Evaluation Signature	a6eb2022-6dd0-42b1-9614-13daf2a76c2d
Plate Name	20191212_CellCharacterisationX8_Hypoxia
Measurement	Measurement 1
Evaluation	Evaluation1
Population	Population - Valid Cells

[Data]
Row	Column	Timepoint	Field	Object No	X	Y	Bounding Box	Position X [µm]	Position Y [µm]	Compound	Concentration	Cell Type	Cell Count	Valid Cells - Nucleus Area [µm²]	Valid Cells - Nucleus Roundness	Valid Cells - Nucleus Ratio Width to Length	Valid Cells - Intensity Nuclei Mean	Valid Cells - Intensity Nuclei Sum	Valid Cells - Intensity Nuclei CV [%]	Valid Cells - Intensity Pax8 Mean	Valid Cells - Intensity Pax8 Sum	Valid Cells - Intensity Pax8 CV [%]	Valid Cells - Nuclei Selected	Valid Cells - Number of Micronuclei Candiates	Valid Cells - Number of Micronuclei- per Cell 	Valid Cells - Object No in Nuclei	Valid Cells - Valid with MN	Valid Cells - Nucleus Area [µm²]- Mean per Cell 	Valid Cells - Nucleus Roundness- Mean per Cell 	Valid Cells - Intensity Nuclei Mean- Mean per Cell 	Valid Cells - Intensity Nuclei Sum- Mean per Cell 	Valid Cells - Intensity Pax8 Mean- Mean per Cell 	Valid Cells - Intensity Pax8 Sum- Mean per Cell 	Valid Cells - Total Spot Area- Mean per Cell 	Valid Cells - Number of Centrosomes- per Cell - Mean per Cell 	Valid Cells - Valid cell with 2 or more Centrosomes	Valid Cells - Valid cells with MN and CA	
8	1	0	3	60	534	1767	[419,1700,615,1874]	767.03	344.7	Hypoxia		OVCAR3		90.0622	0.676036	0.536161	4585.89	46161600	21.9202	209.754	2111380	7.34682	1	0	0	60	0	90.0622	0.676036	4585.89	46161600	209.754	2111380	0	0	0	0	
8	1	0	3	61	699	1804	[545,1667,818,1998]	781.62	339.45	Hypoxia		OVCAR3		181.646	0.899673	0.810873	2644.85	53695700	16.6575	207.527	4213220	7.77984	1	0	0	61	0	181.646	0.899673	2644.85	53695700	207.527	4213220	608	2	1	0	
8	1	0	3	62	254	1874	[123,1765,363,2006]	741.32	334.9	Hypoxia		OVCAR3		105.514	0.808144	0.737251	4242.99	50037600	21.9026	220.116	2595830	7.69884	1	0	0	62	0	105.514	0.808144	4242.99	50037600	220.116	2595830	488	2	1	0	
8	1	0	3	63	1388	1899	[1187,1710,1583,2097]	848.38	331.94	Hypoxia		OVCAR3		237.333	0.925268	0.846335	2076.41	55078900	21.248	228.046	6049140	9.71673	1	0	0	63	0	237.333	0.925268	2076.41	55078900	228.046	6049140	573	2	1	0	
8	1	0	3	64	2076	1862	[1984,1724,2158,2055]	915.51	332.27	Hypoxia		OVCAR3		70.7453	0.681774	0.417575	1923.9	15212300	15.6932	200.527	1585570	9.60992	0	0	0	64	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0	0	
8	1	0	3	65	429	1910	[274,1793,559,2037]	758.3	332.04	Hypoxia		OVCAR3		169.54	0.782157	0.775496	4682.85	88735400	17.2024	199.98	3789430	6.46944	1	0	0	65	0	169.54	0.782157	4682.85	88735400	199.98	3789430	474	2	1	0	
8	1	0	3	66	94	1939	[1,1834,196,2063]	726.37	328.59	Hypoxia		OVCAR3		138.61	0.864465	0.728657	3716.42	57574800	18.621	204.933	3174820	7.78489	1	0	0	66	0	138.61	0.864465	3716.42	57574800	204.933	3174820	334	1	0	0	
8	1	0	3	67	805	1971	[628,1852,930,2119]	791.44	323.96	Hypoxia		OVCAR3		139.871	0.981621	0.873364	3742.97	58513900	20.6269	205.529	3213040	7.80982	1	0	0	67	0	139.871	0.981621	3742.97	58513900	205.529	3213040	345	1	0	0	
8	1	0	3	68	536	2047	[405,1917,652,2158]	768.65	318.29	Hypoxia		OVCAR3		147.011	0.923183	0.803501	3320.39	54557300	19.4292	201.837	3316390	7.63845	1	0	0	68	0	147.011	0.923183	3320.39	54557300	201.837	3316390	349	1	0	0	
8	1	0	3	69	311	2045	[144,1957,425,2158]	744.1	317.94	Hypoxia		OVCAR3		159.385	0.919402	0.808739	3376.35	60146200	15.8197	202.146	3601030	6.74122	1	0	0	69	0	159.385	0.919402	3376.35	60146200	202.146	3601030	514	2	1	0	
8	1	0	3	70	1691	2025	[1511,1890,1872,2158]	878.38	319.14	Hypoxia		OVCAR3		169.737	0.916888	0.596767	2435.78	46209300	19.3061	214.533	4069910	8.82422	1	0	0	71	0	169.737	0.916888	2435.78	46209300	214.533	4069910	345	1	0	0	
8	1	0	3	71	69	2092	[1,2025,195,2158]	725.24	313.9	Hypoxia		OVCAR3		124.831	0.841703	0.685647	3153.32	43995100	16.7933	184.663	2576420	6.4748	0	0	0	72	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0	0	
8	1	0	3	72	958	2067	[590,1964,1311,2158]	807.52	313.15	Hypoxia		OVCAR3		112.045	0.797517	0.495706	3305.3	41392300	17.815	216.05	2705600	9.0301	0	0	0	73	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0	0	
8	1	0	5	1	869	69	[781,1,978,147]	1005.98	-1543.91	Hypoxia		OVCAR3		146.608	0.901187	0.734748	2516.99	41243400	18.1802	206.328	3380890	8.65739	0	0	0	1	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0	0	
8	1	0	5	2	1500	83	[1419,1,1580,187]	1065.44	-1546.7	Hypoxia		OVCAR3		85.186	0.862248	0.661464	2996.02	28525100	20.1543	196.053	1866620	6.61775	0	0	0	3	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0	0	
8	1	0	5	3	1675	101	[1556,1,1819,205]	1082.44	-1547.44	Hypoxia		OVCAR3		163.492	0.87714	0.728518	2811.4	51372700	20.758	218.208	3987320	8.23926	0	0	0	4	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0	0	
8	1	0	5	4	691	87	[414,1,806,181]	984.48	-1545.17	Hypoxia		OVCAR3		87.2618	0.585406	0.628385	3513.97	34271700	19.7768	225.533	2199630	8.00391	1	0	0	5	0	87.2618	0.585406	3513.97	34271700	225.533	2199630	331	1	0	0	
8	1	0	5	5	1160	84	[1091,13,1248,191]	1032.47	-1546.77	Hypoxia		OVCAR3		83.3608	0.891022	0.815756	3500.92	32618100	15.8245	208.991	1947170	7.55132	1	0	0	6	0	83.3608	0.891022	3500.92	32618100	208.991	1947170	328	1	0	0	
8	1	0	5	6	1027	74	[956,1,1137,175]	1022.09	-1545.45	Hypoxia		OVCAR3		133.34	0.92528	0.800493	2485.27	37038000	19.3388	214.187	3192020	8.98384	1	0	0	7	0	133.34	0.92528	2485.27	37038000	214.187	3192020	330	1	0	0	
8	1	0	5	7	390	137	[150,1,572,273]	959.33	-1549.2	Hypoxia		OVCAR3		154.849	0.967518	0.689023	2732.26	47287200	18.3091	204.513	3539520	7.77943	1	0	0	8	0	154.849	0.967518	2732.26	47287200	204.513	3539520	333	1	0	0	
8	1	0	5	8	1934	135	[1742,37,2078,227]	1104.81	-1550.96	Hypoxia		OVCAR3		149.847	0.930786	0.858622	2148.57	35984200	20.6516	197.635	3309990	8.25761	1	1	1	10	1	149.847	0.930786	2148.57	35984200	197.635	3309990	585	2	1	1	
8	1	0	5	9	1267	215	[1137,80,1422,379]	1042.23	-1559.41	Hypoxia		OVCAR3		180.751	0.928084	0.670223	2219.89	44846300	17.6386	207.582	4193570	8.01418	1	0	0	11	0	180.751	0.928084	2219.89	44846300	207.582	4193570	304	1	0	0	
8	1	0	5	10	99	92	[1,1,238,208]	931.95	-1547.35	Hypoxia		OVCAR3		127.345	0.817722	0.53822	2697.39	38392000	21.5983	207.044	2946850	9.13761	0	0	0	12	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0	0	
8	1	0	5	11	955	201	[773,96,1115,356]	1011.3	-1557.66	Hypoxia		OVCAR3		134.199	0.872502	0.750555	4461.23	66914000	19.0577	204.379	3065480	7.51034	1	0	0	13	0	134.199	0.872502	4461.23	66914000	204.379	3065480	844	3	1	0	
8	1	0	5	12	112	279	[1,97,257,546]	933.31	-1565.86	Hypoxia		OVCAR3		147.968	0.852578	0.572999	2967.76	49080800	17.0285	202.797	3353870	7.95523	1	1	0	14	0	147.968	0.852578	2967.76	49080800	202.797	3353870	299	1	0	0	
8	1	0	5	13	1088	303	[982,184,1184,418]	1025.72	-1566.46	Hypoxia		OVCAR3		74.8342	0.878423	0.812542	4055.98	33924200	20.2674	215.954	1806240	7.7658	1	0	0	15	0	74.8342	0.878423	4055.98	33924200	215.954	1806240	0	0	0	0	
8	1	0	5	14	1878	312	[1755,190,2082,418]	1104.02	-1566.25	Hypoxia		OVCAR3		112.412	0.778766	0.622012	2806.55	35261500	18.5342	218.741	2748260	8.63989	1	0	0	16	0	112.412	0.778766	2806.55	35261500	218.741	2748260	0	0	0	0	
8	1	0	5	15	1420	352	[1258,204,1559,509]	1057.37	-1572.63	Hypoxia		OVCAR3		195.8	0.919967	0.656997	2036.18	44559800	19.4591	218.477	4781150	10.0618	1	0	0	17	0	195.8	0.919967	2036.18	44559800	218.477	4781150	527	2	1	0	
8	1	0	5	16	859	368	[748,253,993,494]	1005.08	-1572.85	Hypoxia		OVCAR3		121.574	0.973827	0.750756	3223.19	43796700	17.9141	210.277	2857240	8.79547	1	0	0	18	0	121.574	0.973827	3223.19	43796700	210.277	2857240	332	1	0	0	
8	1	0	5	17	519	347	[367,202,652,466]	971.68	-1570.5	Hypoxia		OVCAR3		154.661	0.979375	0.781684	2736.63	47305400	21.1158	226.969	3923380	9.29421	1	0	0	19	0	154.661	0.979375	2736.63	47305400	226.969	3923380	348	1	0	0	
8	1	0	5	18	2000	418	[1861,287,2113,507]	1111.78	-1577.37	Hypoxia		OVCAR3		111.643	0.896815	0.686383	2773.93	34613000	15.3625	205.251	2561120	7.94075	1	0	0	20	0	111.643	0.896815	2773.93	34613000	205.251	2561120	896	3	1	0	
8	1	0	5	19	217	442	[28,299,351,601]	942.35	-1580.87	Hypoxia		OVCAR3		182.576	0.950687	0.706112	2535.83	51746200	20.8194	228.774	4668350	9.0921	1	0	0	21	0	182.576	0.950687	2535.83	51746200	228.774	4668350	328	1	0	0	
8	1	0	5	20	1745	448	[1599,326,1871,587]	1088.08	-1581.39	Hypoxia		OVCAR3		185.296	0.687001	0.489076	1941.97	40218200	18.067	205.167	4249020	8.56691	1	0	0	22	0	185.296	0.687001	1941.97	40218200	205.167	4249020	508	2	1	0	
8	1	0	5	21	1168	492	[946,339,1316,643]	1029.73	-1585.17	Hypoxia		OVCAR3		313.536	0.901976	0.707792	2130.47	74658100	23.2252	193.513	6781280	8.08541	1	0	0	23	0	313.536	0.901976	2130.47	74658100	193.513	6781280	349	1	0	0	
8	1	0	5	22	2106	477	[2051,252,2158,578]	1123.51	-1578.97	Hypoxia		OVCAR3		75.5052	0.842254	0.642717	2699.85	22784000	16.5452	209.465	1767670	8.63223	0	0	0	24	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0	0	
8	1	0	5	23	1908	563	[1804,462,2101,683]	1106.16	-1591	Hypoxia		OVCAR3		85.186	0.964819	0.850948	3425.24	32611700	15.2508	205.391	1955530	7.96597	1	0	0	25	0	85.186	0.964819	3425.24	32611700	205.391	1955530	625	2	1	0	
8	1	0	5	24	587	555	[424,437,717,687]	976.83	-1590.19	Hypoxia		OVCAR3		159.099	0.918474	0.679139	2767.26	49207400	17.2791	216.208	3844620	8.68204	1	0	0	26	0	159.099	0.918474	2767.26	49207400	216.208	3844620	347	1	0	0	
8	1	0	5	25	1637	594	[1537,436,1773,697]	1076.85	-1592.9	Hypoxia		OVCAR3		121.789	0.803123	0.592932	2679.77	36477100	17.9257	197.45	2687700	7.80696	1	0	0	27	0	121.789	0.803123	2679.77	36477100	197.45	2687700	286	1	0	0	
8	1	0	5	26	873	572	[713,437,980,680]	1003.93	-1590.77	Hypoxia		OVCAR3		97.6942	0.836194	0.720651	3435.51	37512300	19.9613	248.843	2717120	8.68569	1	2	1	28	1	97.6942	0.836194	3435.51	37512300	248.843	2717120	342	1	0	0	
8	1	0	5	27	2047	685	[1903,549,2158,805]	1117.4	-1603.15	Hypoxia		OVCAR3		171.857	0.910509	0.604552	2004.47	38501900	16.6058	214.226	4114850	8.79794	0	0	0	29	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0	0	
8	1	0	5	28	1491	555	[1394,434,1568,726]	1064.45	-1593.16	Hypoxia		OVCAR3		103.161	0.934311	0.742935	2840.44	32750300	26.3582	180.429	2080340	6.56276	1	0	0	30	0	103.161	0.934311	2840.44	32750300	180.429	2080340	321	1	0	0	
8	1	0	5	29	353	586	[222,444,474,773]	957.36	-1595.34	Hypoxia		OVCAR3		162.588	0.936515	0.795973	2615.66	47531700	16.5738	204.237	3711390	8.34396	1	0	0	31	0	162.588	0.936515	2615.66	47531700	204.237	3711390	345	1	0	0	
8	1	0	5	30	1329	631	[1198,477,1471,758]	1049.58	-1598.31	Hypoxia		OVCAR3		142.716	0.93147	0.716397	2390.83	38136200	17.7731	200.872	3204120	7.90838	1	0	0	32	0	142.716	0.93147	2390.83	38136200	200.872	3204120	563	2	1	0	
8	1	0	5	31	187	715	[27,540,305,862]	938.91	-1604.77	Hypoxia		OVCAR3		278.785	0.693922	0.598186	1966.59	61276900	24.1572	183.661	5722680	7.76067	1	1	1	33	1	278.785	0.693922	1966.59	61276900	183.661	5722680	323	1	0	0	
8	1	0	5	32	721	672	[612,534,882,789]	992.86	-1602.23	Hypoxia		OVCAR3		98.1684	0.894815	0.731757	3660.5	40163000	21.2419	235.319	2581920	8.56956	1	0	0	35	0	98.1684	0.894815	3660.5	40163000	235.319	2581920	334	1	0	0	
8	1	0	5	33	1806	696	[1703,570,1925,817]	1093.44	-1604.08	Hypoxia		OVCAR3		108.511	0.82563	0.786515	2938.61	35639400	22.2146	226.107	2742230	8.99609	1	1	0	36	0	108.511	0.82563	2938.61	35639400	226.107	2742230	338	1	0	0	
8	1	0	5	34	1104	739	[872,612,1228,883]	1023.77	-1607.59	Hypoxia		OVCAR3		202.188	0.756151	0.633676	2549.55	57614600	17.725	220.54	4983770	8.04452	1	0	0	37	0	202.188	0.756151	2549.55	57614600	220.54	4983770	322	1	0	0	
8	1	0	5	35	1632	779	[1445,619,1770,946]	1075.95	-1612.44	Hypoxia		OVCAR3		177.485	0.940128	0.631199	3549.45	70410400	19.6738	201.511	3997380	7.63453	1	0	0	38	0	177.485	0.940128	3549.45	70410400	201.511	3997380	347	1	0	0	
8	1	0	5	36	557	784	[374,661,681,926]	974.7	-1612.24	Hypoxia		OVCAR3		159.984	0.910312	0.686474	2555.99	45703600	20.4592	210.7	3767540	9.04468	1	0	0	39	0	159.984	0.910312	2555.99	45703600	210.7	3767540	348	1	0	0	
8	1	0	5	37	872	808	[662,710,991,947]	1003.13	-1615.73	Hypoxia		OVCAR3		149.624	0.714448	0.655921	3170.35	53017700	18.1018	246.487	4122000	8.4721	1	0	0	40	0	149.624	0.714448	3170.35	53017700	246.487	4122000	433	2	1	0	
8	1	0	5	38	1362	836	[1207,717,1460,1080]	1050.91	-1617.84	Hypoxia		OVCAR3		139.03	0.903804	0.842383	2202.02	34217200	30.0952	236.71	3678240	10.2566	1	0	0	41	0	139.03	0.903804	2202.02	34217200	236.71	3678240	677	3	1	0	
8	1	0	5	39	1827	904	[1692,762,1952,1035]	1095.74	-1624.4	Hypoxia		OVCAR3		115.07	0.891938	0.77214	3003.98	38634200	21.4807	231.926	2982800	9.41149	1	0	0	42	0	115.07	0.891938	3003.98	38634200	231.926	2982800	321	1	0	0	
8	1	0	5	40	1257	950	[1130,774,1391,1072]	1041.15	-1627.41	Hypoxia		OVCAR3		91.3775	0.963516	0.81306	4127.58	42155000	19.4659	246.239	2514840	8.78834	1	0	0	43	0	91.3775	0.963516	4127.58	42155000	246.239	2514840	0	0	0	0	
8	1	0	5	41	654	949	[565,862,742,1022]	985.56	-1626.89	Hypoxia		OVCAR3		80.7751	0.776773	0.524527	2482.74	22414200	20.0454	208.844	1885450	6.25511	1	0	0	44	0	80.7751	0.776773	2482.74	22414200	208.844	1885450	609	2	1	0	
8	1	0	5	42	1562	990	[1400,824,1705,1132]	1068.98	-1631.5	Hypoxia		OVCAR3		171.401	0.948463	0.814527	2627.41	50333200	17.0582	234.393	4490260	9.61281	1	0	0	45	0	171.401	0.948463	2627.41	50333200	234.393	4490260	680	2	1	0	
8	1	0	5	43	818	988	[710,873,933,1112]	999.64	-1631.2	Hypoxia		OVCAR3		190.118	0.808256	0.840559	2841.26	60373900	15.303	194.539	4133750	7.04411	1	1	1	46	1	190.118	0.808256	2841.26	60373900	194.539	4133750	518	2	1	1	
8	1	0	5	44	1055	991	[920,858,1205,1200]	1024.09	-1632.72	Hypoxia		OVCAR3		218.096	0.682507	0.693541	2039.12	49705700	17.5701	182.972	4460120	7.01539	1	0	0	47	0	218.096	0.682507	2039.12	49705700	182.972	4460120	1145	4	1	0	
8	1	0	5	45	2032	1064	[1899,927,2158,1401]	1117.61	-1645.72	Hypoxia		OVCAR3		153.811	0.95411	0.831987	2578.82	44332500	16.3459	213.626	3672440	8.77426	1	0	0	48	0	153.811	0.95411	2578.82	44332500	213.626	3672440	347	1	0	0	
8	1	0	5	46	634	1083	[569,962,756,1151]	984.4	-1638.57	Hypoxia		OVCAR3		88.7023	0.947569	0.899618	2698.09	26748800	15.7998	221.004	2191030	7.11079	1	0	0	49	0	88.7023	0.947569	2698.09	26748800	221.004	2191030	340	1	0	0	
8	1	0	5	47	933	1108	[809,992,1088,1223]	1012.98	-1644.47	Hypoxia		OVCAR3		149.346	0.757032	0.745444	2486.72	41508400	15.4395	195.658	3265920	6.90753	1	0	0	50	0	149.346	0.757032	2486.72	41508400	195.658	3265920	540	2	1	0	
8	1	0	5	48	1742	1124	[1585,1008,1929,1266]	1089.56	-1645.05	Hypoxia		OVCAR3		174.524	0.841851	0.675522	2062.18	40225000	17.5285	210.295	4102010	8.61354	1	0	0	51	0	174.524	0.841851	2062.18	40225000	210.295	4102010	348	1	0	0	
8	1	0	5	49	1242	1183	[1082,1028,1433,1358]	1042.43	-1649.79	Hypoxia		OVCAR3		162.579	0.852703	0.79365	2785.72	50619300	19.2145	218.344	3967520	7.62088	1	1	1	52	1	162.579	0.852703	2785.72	50619300	218.344	3967520	524	2	1	1	
8	1	0	5	50	47	1281	[1,1136,101,1380]	926.65	-1657.01	Hypoxia		OVCAR3		59.5345	0.809747	0.516177	4808.36	31994800	24.0596	244.662	1627980	10.3063	0	0	0	54	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0	0	
8	1	0	5	51	446	1258	[218,1097,590,1416]	963.09	-1657.34	Hypoxia		OVCAR3		311.943	0.720356	0.776385	2431.37	84769500	20.2386	191.648	6681820	8.08935	1	1	1	55	1	311.943	0.720356	2431.37	84769500	191.648	6681820	0	0	0	0	
8	1	0	5	52	746	1194	[581,1090,875,1343]	993.14	-1650.89	Hypoxia		OVCAR3		140.184	0.838757	0.78721	2914.52	45664700	25.8069	198.119	3104120	7.33495	1	0	0	56	0	140.184	0.838757	2914.52	45664700	198.119	3104120	510	2	1	0	
8	1	0	5	53	1940	1258	[1832,1125,2047,1418]	1106.79	-1658.5	Hypoxia		OVCAR3		136.051	0.948394	0.800228	2481.64	37735900	17.1414	204.996	3117170	7.93281	1	1	1	57	1	136.051	0.948394	2481.64	37735900	204.996	3117170	349	1	0	0	
8	1	0	5	54	895	1323	[768,1185,1109,1486]	1009.88	-1662.84	Hypoxia		OVCAR3		242.638	0.798041	0.571167	2926.74	79370300	17.1879	207.923	5638670	8.36501	1	0	0	58	0	242.638	0.798041	2926.74	79370300	207.923	5638670	620	2	1	0	
8	1	0	5	55	1771	1318	[1609,1215,1891,1435]	1089.96	-1663.06	Hypoxia		OVCAR3		127.363	0.840609	0.738731	2643.19	37625800	17.2405	213.559	3040010	8.08905	1	0	0	59	0	127.363	0.840609	2643.19	37625800	213.559	3040010	347	1	0	0	
8	1	0	5	56	648	1377	[407,1189,793,1584]	983.98	-1668.68	Hypoxia		OVCAR3		232.877	0.926552	0.773884	3022.01	78656900	19.6275	197.1	5130110	8.12696	1	0	0	60	0	232.877	0.926552	3022.01	78656900	197.1	5130110	317	1	0	0	
8	1	0	5	57	1422	1333	[1223,1202,1552,1470]	1055.64	-1666.28	Hypoxia		OVCAR3		178.657	0.89731	0.861095	3350.03	66893400	16.6877	209.116	4175640	8.2112	1	0	0	61	0	178.657	0.89731	3350.03	66893400	209.116	4175640	678	2	1	0	
8	1	0	5	58	1625	1349	[1524,1208,1719,1466]	1076.05	-1665.25	Hypoxia		OVCAR3		120.107	0.934494	0.777155	3021.83	40565100	15.5023	226.785	3044360	9.184	1	0	0	62	0	120.107	0.934494	3021.83	40565100	226.785	3044360	332	1	0	0	
8	1	0	5	59	1112	1378	[942,1247,1223,1544]	1025.87	-1670.65	Hypoxia		OVCAR3		157.757	0.741215	0.623005	2248.39	39643600	16.6626	210.032	3703290	7.93106	1	0	0	63	0	157.757	0.741215	2248.39	39643600	210.032	3703290	348	1	0	0	
8	1	0	5	60	1790	1482	[1675,1374,1950,1563]	1092.94	-1677.14	Hypoxia		OVCAR3		99.0542	0.880656	0.837071	3290.16	36425300	18.7314	192.179	2127610	7.55868	1	0	0	64	0	99.0542	0.880656	3290.16	36425300	192.179	2127610	335	1	0	0	
8	1	0	5	61	330	1490	[211,1392,432,1642]	954.11	-1678.99	Hypoxia		OVCAR3		142.877	0.977349	0.799642	2727.12	43549400	21.3321	232.679	3715650	8.12538	1	0	0	65	0	142.877	0.977349	2727.12	43549400	232.679	3715650	345	1	0	0	
8	1	0	5	62	1608	1515	[1509,1428,1702,1693]	1074.56	-1683.42	Hypoxia		OVCAR3		113.432	0.897245	0.733435	2940.63	37281300	13.8834	237.49	3010900	8.25535	1	0	0	66	0	113.432	0.897245	2940.63	37281300	237.49	3010900	348	1	0	0	
8	1	0	5	63	524	1530	[363,1412,652,1666]	971.8	-1683.27	Hypoxia		OVCAR3		140.22	0.91048	0.64595	3017.18	47285300	20.2928	194.716	3051580	7.32963	1	0	0	67	0	140.22	0.91048	3017.18	47285300	194.716	3051580	347	1	0	0	
8	1	0	5	64	837	1551	[668,1418,982,1671]	1001.92	-1684.81	Hypoxia		OVCAR3		202.108	0.963668	0.711597	2192.18	49519100	17.1584	210.788	4761500	8.77575	1	0	0	68	0	202.108	0.963668	2192.18	49519100	210.788	4761500	346	1	0	0	
8	1	0	5	65	1425	1582	[1204,1448,1560,1710]	1054.25	-1687.11	Hypoxia		OVCAR3		191.684	0.941875	0.755078	3215.19	68882200	16.9145	211.719	4535870	8.44129	1	0	0	69	0	191.684	0.941875	3215.19	68882200	211.719	4535870	230	1	0	0	
8	1	0	5	66	1927	1537	[1824,1404,2024,1685]	1105.75	-1683.78	Hypoxia		OVCAR3		120.787	0.937462	0.801669	2928.07	39529000	18.9736	189.426	2557250	7.40569	1	0	0	70	0	120.787	0.937462	2928.07	39529000	189.426	2557250	276	1	0	0	
8	1	0	5	67	1093	1617	[931,1478,1256,1761]	1027.04	-1691.47	Hypoxia		OVCAR3		171.079	0.952017	0.741372	2493.3	47674400	16.952	203.288	3887070	8.93835	1	0	0	71	0	171.079	0.952017	2493.3	47674400	203.288	3887070	337	1	0	0	
8	1	0	5	68	185	1623	[34,1447,333,1813]	940.68	-1693.34	Hypoxia		OVCAR3		192.248	0.97173	0.866703	3868.4	83120400	22.8467	198.491	4264980	7.19614	1	0	0	72	0	192.248	0.97173	3868.4	83120400	198.491	4264980	679	2	1	0	
8	1	0	5	69	1719	1663	[1555,1527,1858,1782]	1086.11	-1695.16	Hypoxia		OVCAR3		165.916	0.938082	0.752517	3646.83	67626700	20.0867	190.767	3537590	7.02424	1	0	0	73	0	165.916	0.938082	3646.83	67626700	190.767	3537590	332	1	0	0	
8	1	0	5	70	2074	1688	[1982,1385,2158,1908]	1119.78	-1691.95	Hypoxia		OVCAR3		170.954	0.729539	0.472571	2343.9	44784800	25.3054	199.297	3807970	9.31064	1	0	0	74	0	170.954	0.729539	2343.9	44784800	199.297	3807970	624	2	1	0	
8	1	0	5	71	451	1720	[321,1603,584,1848]	965.91	-1700.52	Hypoxia		OVCAR3		150.178	0.904481	0.622381	2898.49	48651200	18.6655	205.402	3447670	8.58655	1	0	0	75	0	150.178	0.904481	2898.49	48651200	205.402	3447670	614	2	1	0	
8	1	0	5	72	1901	1706	[1808,1609,1999,1794]	1102.89	-1700.04	Hypoxia		OVCAR3		122.684	0.922173	0.733843	2583.59	35426100	15.8921	192.673	2641930	7.17333	1	0	0	76	0	122.684	0.922173	2583.59	35426100	192.673	2641930	566	2	1	0	
8	1	0	5	73	1258	1779	[1134,1669,1485,1883]	1045.61	-1705.96	Hypoxia		OVCAR3		157.452	0.919801	0.649345	2464.47	43369700	19.9252	203.042	3573130	8.28506	1	0	0	77	0	157.452	0.919801	2464.47	43369700	203.042	3573130	498	2	1	0	
8	1	0	5	74	1789	1874	[1563,1704,1965,1997]	1091.35	-1714.31	Hypoxia		OVCAR3		136.677	0.945751	0.908387	2312.84	35331000	15.4603	194.76	2975160	7.2615	1	0	0	78	0	136.677	0.945751	2312.84	35331000	194.76	2975160	310	1	0	0	
8	1	0	5	75	1042	1852	[918,1719,1167,1974]	1020.53	-1712.41	Hypoxia		OVCAR3		139.907	0.968547	0.646391	2858.33	44695700	16.9147	201.994	3158580	8.28023	1	0	0	79	0	139.907	0.968547	2858.33	44695700	201.994	3158580	343	1	0	0	
8	1	0	5	76	1597	1826	[1469,1700,1706,2050]	1073.41	-1714.29	Hypoxia		OVCAR3		191.702	0.833705	0.74852	2112.78	45268500	19.728	192.741	4129680	7.85013	1	0	0	80	0	191.702	0.833705	2112.78	45268500	192.741	4129680	0	0	0	0	
8	1	0	5	77	819	1876	[680,1757,931,1999]	1000.4	-1715.23	Hypoxia		OVCAR3		168.422	0.91289	0.663899	2541.64	47843800	19.1045	199.979	3764410	8.03093	1	0	0	81	0	168.422	0.91289	2541.64	47843800	199.979	3764410	293	1	0	0	
8	1	0	5	78	92	1856	[1,1667,188,2046]	929.89	-1715.91	Hypoxia		OVCAR3		158.624	0.925895	0.774969	2755.35	48849600	18.1676	199.359	3534430	8.17039	0	0	0	82	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0	0	
8	1	0	5	79	1447	1887	[1367,1721,1589,2067]	1061.91	-1719.51	Hypoxia		OVCAR3		152.102	0.84987	0.774465	4182.64	71104900	20.9351	186.48	3170160	6.23591	1	0	0	83	0	152.102	0.84987	4182.64	71104900	186.48	3170160	965	3	1	0	
8	1	0	5	80	1992	1911	[1849,1776,2141,2063]	1111.21	-1720.42	Hypoxia		OVCAR3		133.957	0.77412	0.671203	2221.17	33255300	16.5865	184.436	2761380	6.90547	1	0	0	84	0	133.957	0.77412	2221.17	33255300	184.436	2761380	507	2	1	0	
8	1	0	5	81	450	1912	[381,1817,576,1984]	967.23	-1717.46	Hypoxia		OVCAR3		91.637	0.943005	0.901509	3728.46	38186900	16.6685	215.92	2211450	6.88138	1	0	0	85	0	91.637	0.943005	3728.46	38186900	215.92	2211450	636	2	1	0	
8	1	0	5	82	283	1931	[143,1734,405,2079]	950.28	-1718.55	Hypoxia		OVCAR3		136.23	0.924179	0.734804	3173.45	48319000	19.6216	224.849	3423550	9.41938	1	1	0	86	0	136.23	0.924179	3173.45	48319000	224.849	3423550	0	0	0	0	
