Database Name	OperettaCLS
Database Link	http://10.20.176.50/ODA/OdaService.asmx
Evaluation Signature	af8b1d54-abee-46e8-8e0d-b6681e708724
Plate Name	20191212_CellCharacterisationX8_Normoxia
Measurement	Measurement 2
Evaluation	Evaluation1
Population	Population - Valid Cells

[Data]
Row	Column	Timepoint	Field	Object No	X	Y	Bounding Box	Position X [µm]	Position Y [µm]	Compound	Concentration	Cell Type	Cell Count	Valid Cells - Nucleus Area [µm²]	Valid Cells - Nucleus Roundness	Valid Cells - Nucleus Ratio Width to Length	Valid Cells - Intensity Nuclei Mean	Valid Cells - Intensity Nuclei Sum	Valid Cells - Intensity Nuclei CV [%]	Valid Cells - Intensity Pax8 Mean	Valid Cells - Intensity Pax8 Sum	Valid Cells - Intensity Pax8 CV [%]	Valid Cells - Nuclei Selected	Valid Cells - Number of Micronuclei Candiates	Valid Cells - Number of Micronuclei- per Cell 	Valid Cells - Object No in Nuclei	Valid Cells - Valid with MN	Valid Cells - Nucleus Area [µm²]- Mean per Cell 	Valid Cells - Nucleus Roundness- Mean per Cell 	Valid Cells - Intensity Nuclei Mean- Mean per Cell 	Valid Cells - Intensity Nuclei Sum- Mean per Cell 	Valid Cells - Intensity Pax8 Mean- Mean per Cell 	Valid Cells - Intensity Pax8 Sum- Mean per Cell 	Valid Cells - Total Spot Area- Mean per Cell 	Valid Cells - Number of Centrosomes- per Cell - Mean per Cell 	Valid Cells - Valid cell with 2 or more Centrosomes	Valid Cells - Valid cells with MN and CA	
7	4	0	5	44	832	565	[767,490,892,640]	1001.49	-1591.91	Normoxia		OVCAR5		56.36	0.636821	0.68204	1853.75	11676700	18.6521	165.906	1045040	5.49401	1	0	0	48	0	56.36	0.636821	1853.75	11676700	165.906	1045040	0	0	0	0	
7	4	0	5	45	1204	574	[1089,496,1278,708]	1035.33	-1593.72	Normoxia		OVCAR5		83.6318	0.95819	0.802657	3696.9	34554900	15.7257	176.756	1652140	7.01375	1	0	0	49	0	83.6318	0.95819	3696.9	34554900	176.756	1652140	328	1	0	0	
7	4	0	5	46	1089	604	[1017,537,1147,686]	1025.53	-1595.75	Normoxia		OVCAR5		62.5874	0.839367	0.73045	2691.76	18828900	20.48	167.702	1173080	5.5703	1	0	0	50	0	62.5874	0.839367	2691.76	18828900	167.702	1173080	0	0	0	0	
7	4	0	5	47	340	608	[276,502,449,677]	956.3	-1594.58	Normoxia		OVCAR5		93.9482	0.718533	0.621288	3973.98	41726800	22.2266	179.88	1888750	7.03064	1	0	0	51	0	93.9482	0.718533	3973.98	41726800	179.88	1888750	0	0	0	0	
7	4	0	5	48	1333	612	[1259,525,1386,827]	1048.21	-1600.89	Normoxia		OVCAR5		114.143	0.820855	0.548352	2765.94	35285100	22.2074	186.535	2379630	9.49478	1	0	0	52	0	114.143	0.820855	2765.94	35285100	186.535	2379630	317	1	0	0	
7	4	0	5	49	1465	633	[1369,508,1630,724]	1063.29	-1597.56	Normoxia		OVCAR5		119.037	0.886876	0.61874	3693.92	49143900	20.4999	196.07	2608510	10.795	1	0	0	54	0	119.037	0.886876	3693.92	49143900	196.07	2608510	914	3	1	0	
7	4	0	5	50	1927	626	[1806,511,2041,735]	1106.5	-1598.49	Normoxia		OVCAR5		99.2808	0.848773	0.699276	3134.97	34785600	17.6508	183.611	2037350	8.28942	1	0	0	55	0	99.2808	0.848773	3134.97	34785600	183.611	2037350	0	0	0	0	
7	4	0	5	51	951	676	[818,573,1053,772]	1012.49	-1600.94	Normoxia		OVCAR5		111.288	0.968994	0.790133	3165.8	39376200	18.7738	175.698	2185340	6.99277	1	0	0	56	0	111.288	0.968994	3165.8	39376200	175.698	2185340	599	2	1	0	
7	4	0	5	52	465	678	[311,583,715,815]	970.26	-1602.93	Normoxia		OVCAR5		208.771	0.560043	0.467452	4314.81	100677000	38.1696	177.781	4148170	7.38916	1	1	1	57	1	208.771	0.560043	4314.81	100677000	177.781	4148170	594	2	1	1	
7	4	0	5	53	63	663	[1,602,137,786]	930.28	-1601.3	Normoxia		OVCAR5		73.8164	0.974039	0.709274	4882.81	40283200	18.4837	180.871	1492190	7.30239	1	0	0	58	0	73.8164	0.974039	4882.81	40283200	180.871	1492190	456	2	1	0	
7	4	0	5	54	1707	685	[1602,580,1818,827]	1084.32	-1603.59	Normoxia		OVCAR5		145.333	0.696711	0.564281	3286.59	53384100	18.2475	200.036	3249180	12.3976	1	0	0	59	0	145.333	0.696711	3286.59	53384100	200.036	3249180	556	2	1	0	
7	4	0	5	55	1852	742	[1780,629,2012,819]	1100.76	-1608.68	Normoxia		OVCAR5		108.828	0.727084	0.564666	3740.92	45500800	19.9236	190.752	2320110	9.3542	1	0	0	60	0	108.828	0.727084	3740.92	45500800	190.752	2320110	0	0	0	0	
7	4	0	5	56	1209	701	[1141,587,1290,792]	1039.25	-1603.99	Normoxia		OVCAR5		96.6145	0.674978	0.494005	3139.55	33900900	24.9242	176.12	1901740	8.51329	1	0	0	61	0	96.6145	0.674978	3139.55	33900900	176.12	1901740	0	0	0	0	
7	4	0	5	57	796	733	[684,631,946,839]	998.95	-1608.41	Normoxia		OVCAR5		137.8	0.952627	0.744352	2950.42	45439500	22.8406	182.621	2812540	9.28065	1	0	0	62	0	137.8	0.952627	2950.42	45439500	182.621	2812540	342	1	0	0	
7	4	0	5	58	197	797	[110,684,285,969]	942.15	-1614.18	Normoxia		OVCAR5		80.0707	0.859546	0.744357	3998.5	35782600	18.9861	180.241	1612980	6.94374	1	0	0	63	0	80.0707	0.859546	3998.5	35782600	180.241	1612980	317	1	0	0	
7	4	0	5	59	61	782	[1,683,131,881]	928.32	-1612.44	Normoxia		OVCAR5		84.7681	0.798623	0.688919	4075.76	38613800	18.3985	181.11	1715830	7.23924	0	0	0	64	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0	0	
7	4	0	5	60	1501	776	[1409,664,1666,940]	1067.12	-1612.78	Normoxia		OVCAR5		171.693	0.669139	0.508613	3289.81	63128200	20.1862	181.472	3482260	8.3077	1	0	0	65	0	171.693	0.669139	3289.81	63128200	181.472	3482260	0	0	0	0	
7	4	0	5	61	352	791	[278,719,419,869]	955.8	-1612.92	Normoxia		OVCAR5		58.9279	0.894653	0.600863	3355.35	22098300	21.4723	172.411	1135500	6.0528	1	0	0	66	0	58.9279	0.894653	3355.35	22098300	172.411	1135500	0	0	0	0	
7	4	0	5	62	1115	776	[968,664,1272,896]	1029.65	-1612.44	Normoxia		OVCAR5		63.7505	0.977263	0.89015	4346.63	30969700	17.0035	187.916	1338900	9.04707	1	0	0	67	0	63.7505	0.977263	4346.63	30969700	187.916	1338900	502	2	1	0	
7	4	0	5	63	1365	831	[1252,704,1456,958]	1051.47	-1617.53	Normoxia		OVCAR5		84.6518	0.875753	0.675482	4334.03	41004200	19.6442	185.558	1755570	9.18804	1	0	0	69	0	84.6518	0.875753	4334.03	41004200	185.558	1755570	968	4	1	0	
7	4	0	5	64	1779	829	[1679,758,1884,904]	1091.12	-1617.31	Normoxia		OVCAR5		100.14	0.904908	0.7446	3705.89	41476300	16.8482	193.872	2169810	11.0239	1	0	0	70	0	100.14	0.904908	3705.89	41476300	193.872	2169810	345	1	0	0	
7	4	0	5	65	2027	834	[1935,732,2158,976]	1117.67	-1618.71	Normoxia		OVCAR5		82.6296	0.705499	0.669089	3352.43	30959700	19.1402	191.164	1765400	10.4969	1	0	0	71	0	82.6296	0.705499	3352.43	30959700	191.164	1765400	646	2	1	0	
7	4	0	5	66	1605	892	[1504,805,1698,971]	1074.53	-1621.79	Normoxia		OVCAR5		118.035	0.832326	0.608083	3599.8	47488500	23.4772	182.895	2412760	8.63376	1	0	0	73	0	118.035	0.832326	3599.8	47488500	182.895	2412760	0	0	0	0	
7	4	0	5	67	1897	903	[1773,792,2056,1019]	1103.47	-1625.34	Normoxia		OVCAR5		169.062	0.760354	0.583665	3643.1	68836400	16.651	184.398	3484200	9.59578	1	0	0	74	0	169.062	0.760354	3643.1	68836400	184.398	3484200	0	0	0	0	
7	4	0	5	68	837	946	[721,803,955,1075]	1002.44	-1626.62	Normoxia		OVCAR5		121.927	0.861251	0.606192	3111.77	42404100	14.0156	193.146	2631990	12.0219	1	0	0	75	0	121.927	0.861251	3111.77	42404100	193.146	2631990	329	1	0	0	
7	4	0	5	69	364	968	[227,848,502,1100]	957.69	-1629.76	Normoxia		OVCAR5		142.846	0.964242	0.750357	2866.79	45768300	17.8077	185.682	2964420	9.264	1	0	0	76	0	142.846	0.964242	2866.79	45768300	185.682	2964420	346	1	0	0	
7	4	0	5	70	85	952	[1,855,227,1231]	930.61	-1631.06	Normoxia		OVCAR5		115.816	0.887754	0.684204	3454.5	44715100	15.9607	185.125	2396250	9.09586	0	0	0	77	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0	0	
7	4	0	5	71	1524	995	[1329,909,1653,1144]	1066.2	-1633.08	Normoxia		OVCAR5		131.894	0.647555	0.572055	4394.8	64783700	19.5773	194.941	2873620	9.7258	1	0	0	78	0	131.894	0.647555	4394.8	64783700	194.941	2873620	430	2	1	0	
7	4	0	5	72	1764	973	[1674,876,1843,1073]	1089.57	-1630.62	Normoxia		OVCAR5		94.4403	0.880745	0.805952	3476.64	36695900	18.6542	199.673	2107550	11.7336	1	0	0	79	0	94.4403	0.880745	3476.64	36695900	199.673	2107550	340	1	0	0	
7	4	0	5	73	2050	1008	[1951,934,2148,1120]	1116.01	-1634.59	Normoxia		OVCAR5		90.3692	0.920532	0.635488	3193.31	32252500	12.9858	185.066	1869160	8.35544	1	0	0	80	0	90.3692	0.920532	3193.31	32252500	185.066	1869160	0	0	0	0	
7	4	0	5	74	1668	1048	[1535,905,1743,1140]	1079.48	-1637.2	Normoxia		OVCAR5		99.9251	0.923333	0.697358	3183.33	35551400	23.4849	185.744	2074390	10.596	1	0	0	81	0	99.9251	0.923333	3183.33	35551400	185.744	2074390	0	0	0	0	
7	4	0	5	75	1897	1069	[1826,982,1971,1167]	1103.1	-1640	Normoxia		OVCAR5		97.885	0.909853	0.806831	3094.01	33848400	16.2707	178.215	1949670	7.83294	1	0	0	82	0	97.885	0.909853	3094.01	33848400	178.215	1949670	449	2	1	0	
7	4	0	5	76	1356	1098	[1213,950,1523,1286]	1052.38	-1644.2	Normoxia		OVCAR5		224.939	0.954628	0.685551	3117.17	78365700	17.0047	184.721	4643890	10.4777	1	0	0	83	0	224.939	0.954628	3117.17	78365700	184.721	4643890	338	1	0	0	
7	4	0	5	77	167	1124	[38,989,302,1266]	938.3	-1644.22	Normoxia		OVCAR5		174.341	0.905294	0.731327	2890.87	56328600	16.3843	183.478	3575060	10.0953	1	0	0	84	0	174.341	0.905294	2890.87	56328600	183.478	3575060	349	1	0	0	
7	4	0	5	78	2055	1179	[1949,970,2158,1359]	1119.2	-1651.55	Normoxia		OVCAR5		114.563	0.899728	0.736868	4391.37	56227100	23.0829	180.484	2310920	7.48796	0	0	0	85	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0	0	
7	4	0	5	79	1808	1175	[1689,1050,1932,1392]	1091.94	-1651.58	Normoxia		OVCAR5		172.462	0.775368	0.479116	3801.88	73281200	18.1326	179.542	3460680	7.96526	1	0	0	86	0	172.462	0.775368	3801.88	73281200	179.542	3460680	361	2	1	0	
7	4	0	5	80	541	1180	[390,1046,707,1325]	974.75	-1649.97	Normoxia		OVCAR5		176.372	0.947856	0.79433	2717.13	53560100	16.9955	179.857	3545350	9.32722	1	0	0	87	0	176.372	0.947856	2717.13	53560100	179.857	3545350	349	1	0	0	
7	4	0	5	81	904	1163	[782,1036,1031,1357]	1008.66	-1650.3	Normoxia		OVCAR5		108.676	0.906423	0.574691	3534.59	42931100	14.8032	176.613	2145140	9.03892	1	1	1	88	1	108.676	0.906423	3534.59	42931100	176.613	2145140	341	1	0	0	
7	4	0	5	82	1602	1200	[1473,1109,1733,1362]	1074.98	-1652.98	Normoxia		OVCAR5		132.172	0.961514	0.808646	4301.77	63545700	22.1717	182.995	2703200	8.63275	1	0	0	89	0	132.172	0.961514	4301.77	63545700	182.995	2703200	0	0	0	0	
7	4	0	5	83	1144	1208	[1006,1090,1290,1341]	1031.31	-1653.21	Normoxia		OVCAR5		169.975	0.955439	0.816164	2532.25	48105100	18.4851	176.699	3356750	9.51518	1	0	0	90	0	169.975	0.955439	2532.25	48105100	176.699	3356750	349	1	0	0	
7	4	0	5	84	262	1301	[93,1143,394,1457]	947.6	-1661.18	Normoxia		OVCAR5		135.965	0.82828	0.662913	3507.98	53307300	19.172	178.226	2708330	9.63446	1	2	1	91	1	135.965	0.82828	3507.98	53307300	178.226	2708330	334	1	0	0	
7	4	0	5	85	1905	1354	[1732,1165,2040,1501]	1101.94	-1666.61	Normoxia		OVCAR5		147.033	0.920915	0.691931	4147.62	68157900	16.2369	187.017	3073260	10.0181	1	0	0	92	0	147.033	0.920915	4147.62	68157900	187.017	3073260	648	2	1	0	
7	4	0	5	86	2066	1444	[1964,1346,2158,1551]	1118.92	-1675.74	Normoxia		OVCAR5		138.48	0.930258	0.729922	2775.48	42956200	20.9812	195.249	3021860	11.9448	0	0	0	93	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0	0	
7	4	0	5	87	1611	1390	[1451,1268,1734,1525]	1073.79	-1669.42	Normoxia		OVCAR5		99.254	0.945977	0.533185	3485.15	38660800	14.8354	181.127	2009240	10.0676	1	0	0	94	0	99.254	0.945977	3485.15	38660800	181.127	2009240	348	1	0	0	
7	4	0	5	88	790	1387	[633,1258,925,1528]	997.54	-1669.96	Normoxia		OVCAR5		131.635	0.795738	0.74226	3185.4	46863600	17.34	176.322	2594050	8.67395	1	0	0	95	0	131.635	0.795738	3185.4	46863600	176.322	2594050	347	1	0	0	
7	4	0	5	89	1112	1439	[970,1299,1277,1563]	1029.57	-1672.84	Normoxia		OVCAR5		155.247	0.910304	0.79089	2708.07	46987800	16.2367	180.594	3133490	9.39525	1	0	0	96	0	155.247	0.910304	2708.07	46987800	180.594	3133490	348	1	0	0	
7	4	0	5	90	588	1408	[458,1301,737,1607]	979.94	-1673.7	Normoxia		OVCAR5		106.072	0.861359	0.471397	3896.64	46194600	17.677	180.322	2137720	9.62017	1	0	0	97	0	106.072	0.861359	3896.64	46194600	180.322	2137720	565	2	1	0	
7	4	0	5	91	157	1507	[24,1372,318,1640]	938.59	-1680.35	Normoxia		OVCAR5		164.186	0.972266	0.793075	3222.64	59135400	13.0543	183.86	3373830	10.5628	1	0	0	98	0	164.186	0.972266	3222.64	59135400	183.86	3373830	347	1	0	0	
7	4	0	5	92	1467	1529	[1347,1376,1682,1652]	1064.37	-1683.49	Normoxia		OVCAR5		169.375	0.928797	0.647146	2626.15	49713100	19.1997	178.266	3374570	11.1175	1	0	0	99	0	169.375	0.928797	2626.15	49713100	178.266	3374570	314	1	0	0	
7	4	0	5	93	544	1579	[421,1445,682,1688]	974.03	-1686.65	Normoxia		OVCAR5		146.845	0.958835	0.677412	3205.37	52606500	17.7649	176.362	2894460	9.20094	1	0	0	100	0	146.845	0.958835	3205.37	52606500	176.362	2894460	334	1	0	0	
7	4	0	5	94	967	1581	[822,1441,1114,1725]	1013.53	-1688.42	Normoxia		OVCAR5		160.079	0.914983	0.850813	2689.82	48123600	14.4359	180.476	3228900	9.82893	1	0	0	101	0	160.079	0.914983	2689.82	48123600	180.476	3228900	648	2	1	0	
7	4	0	5	95	1949	1641	[1814,1506,2087,1784]	1107.54	-1693.95	Normoxia		OVCAR5		135.858	0.880801	0.587804	2583.29	39224600	15.3098	187.352	2844760	11.0261	1	0	0	102	0	135.858	0.880801	2583.29	39224600	187.352	2844760	0	0	0	0	
7	4	0	5	96	1710	1707	[1555,1582,1853,1836]	1084.92	-1699.16	Normoxia		OVCAR5		136.296	0.902975	0.69738	2749.43	41882000	16.7694	182.528	2780450	9.8406	1	0	0	103	0	136.296	0.902975	2749.43	41882000	182.528	2780450	339	1	0	0	
7	4	0	5	97	1300	1779	[1157,1648,1450,1932]	1045.54	-1706.39	Normoxia		OVCAR5		155.596	0.955422	0.779463	2818.5	49013800	15.0886	180.643	3141370	10.8937	1	0	0	104	0	155.596	0.955422	2818.5	49013800	180.643	3141370	348	1	0	0	
7	4	0	5	98	225	1797	[85,1662,370,1931]	944.36	-1707.91	Normoxia		OVCAR5		176.086	0.951477	0.751169	4022.79	79168400	17.7545	177.819	3499480	8.86639	1	0	0	105	0	176.086	0.951477	4022.79	79168400	177.819	3499480	487	2	1	0	
7	4	0	5	99	504	1879	[348,1692,668,2048]	970.16	-1714.31	Normoxia		OVCAR5		267.036	0.930816	0.664268	3520.43	105067000	19.6659	174.462	5206800	8.72554	1	0	0	106	0	267.036	0.930816	3520.43	105067000	174.462	5206800	334	1	0	0	
7	4	0	5	100	1567	1845	[1424,1699,1706,1975]	1070.3	-1713.19	Normoxia		OVCAR5		132.538	0.973737	0.888565	2978.43	44119500	16.1593	181.751	2692270	10.1138	1	0	0	107	0	132.538	0.973737	2978.43	44119500	181.751	2692270	344	1	0	0	
7	4	0	5	101	1095	1838	[995,1722,1235,2009]	1028.72	-1714.67	Normoxia		OVCAR5		132.02	0.942657	0.661827	2995.2	44194200	14.1829	184.699	2725230	9.89025	1	0	0	108	0	132.02	0.942657	2995.2	44194200	184.699	2725230	0	0	0	0	
7	4	0	5	102	2010	1917	[1854,1776,2158,2068]	1112.43	-1720.06	Normoxia		OVCAR5		194.983	0.942416	0.6657	2079.8	45323000	16.1787	177.261	3862880	10.2793	1	0	0	109	0	194.983	0.942416	2079.8	45323000	177.261	3862880	346	1	0	0	
7	4	0	5	103	977	2029	[815,1835,1106,2158]	1014.33	-1729.35	Normoxia		OVCAR5		135.053	0.90065	0.502893	3141.29	47414600	17.145	183.532	2770240	10.4221	1	0	0	110	0	135.053	0.90065	3141.29	47414600	183.532	2770240	343	1	0	0	
7	4	0	5	104	771	1963	[634,1841,906,2097]	995.64	-1723.64	Normoxia		OVCAR5		114.975	0.901551	0.508346	3520.97	45244500	15.9003	182.728	2348060	9.87767	1	0	0	111	0	114.975	0.901551	3520.97	45244500	182.728	2348060	346	1	0	0	
7	4	0	5	105	393	2076	[162,1984,724,2158]	967.12	-1736	Normoxia		OVCAR5		125.882	0.88627	0.700097	3108.71	43736500	16.8339	172.382	2425240	9.33594	0	0	0	112	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0	0	
7	4	0	5	106	1353	2075	[1231,1991,1497,2158]	1051.38	-1735.54	Normoxia		OVCAR5		124.029	0.842923	0.632096	2628.53	36436600	15.3005	180.508	2502200	11.7638	0	0	0	113	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0	0	
7	4	0	5	107	1859	2079	[1705,1999,1982,2158]	1097.1	-1736.42	Normoxia		OVCAR5		123.144	0.816344	0.581502	1518.18	20894800	17.7931	177.162	2438280	10.2746	0	0	0	114	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0	0	
7	4	0	4	1	1821	95	[1662,1,1971,191]	-954.82	-726.16	Normoxia		OVCAR5		120.513	0.829242	0.73412	2234.32	30094100	19.1187	223.693	3012930	16.597	0	0	0	1	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0	0	
7	4	0	4	2	2046	128	[1924,1,2158,273]	-932.14	-730.19	Normoxia		OVCAR5		189.865	0.892463	0.733923	2621.5	55628200	22.7889	190.447	4041290	11.3913	0	0	0	2	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0	0	
7	4	0	4	3	565	141	[438,1,857,285]	-1070.43	-729.4	Normoxia		OVCAR5		124.772	0.861235	0.752176	3546.6	49457400	20.2881	213.813	2981620	16.2335	1	1	0	3	0	124.772	0.861235	3546.6	49457400	213.813	2981620	0	0	0	0	
7	4	0	4	4	1229	150	[905,1,1415,303]	-1012.77	-730.19	Normoxia		OVCAR5		178.519	0.92374	0.82317	2630.82	52490000	19.9901	212.749	4244770	20.0734	1	0	0	4	0	178.519	0.92374	2630.82	52490000	212.749	4244770	595	2	1	0	
7	4	0	4	5	1493	230	[1341,1,1676,412]	-985.42	-735.19	Normoxia		OVCAR5		130.212	0.857714	0.755977	2370.39	34496200	20.8551	213.182	3102430	16.7557	1	1	0	5	0	130.212	0.857714	2370.39	34496200	213.182	3102430	339	1	0	0	
7	4	0	4	6	960	313	[798,193,1121,467]	-1036.78	-748.17	Normoxia		OVCAR5		162.235	0.968215	0.835526	2869.37	52027500	17.1824	230.408	4177750	17.629	1	0	0	6	0	162.235	0.968215	2869.37	52027500	230.408	4177750	329	1	0	0	
7	4	0	4	7	507	372	[369,217,647,517]	-1079.87	-753.14	Normoxia		OVCAR5		168.695	0.911573	0.815978	3007.12	56696200	14.9226	218.005	4110260	17.1133	1	1	0	7	0	168.695	0.911573	3007.12	56696200	218.005	4110260	301	1	0	0	
7	4	0	4	8	251	411	[127,223,381,554]	-1102.14	-755.1	Normoxia		OVCAR5		195.394	0.943529	0.777293	2871.81	62714500	16.4667	223.826	4887910	17.5791	1	0	0	8	0	195.394	0.943529	2871.81	62714500	223.826	4887910	310	1	0	0	
7	4	0	4	9	1651	366	[1497,239,1792,483]	-970.56	-754.25	Normoxia		OVCAR5		128.816	0.88613	0.765507	2564.46	36920500	21.3094	212.216	3055270	18.099	1	0	0	9	0	128.816	0.88613	2564.46	36920500	212.216	3055270	322	1	0	0	
7	4	0	4	10	2031	452	[1902,311,2158,625]	-933.82	-762.56	Normoxia		OVCAR5		170.583	0.952745	0.912954	2344.35	44695000	14.8044	201.461	3840850	15.0055	1	0	0	10	0	170.583	0.952745	2344.35	44695000	201.461	3840850	328	1	0	0	
7	4	0	4	11	1367	553	[1207,354,1534,718]	-997.05	-769.43	Normoxia		OVCAR5		210.533	0.929697	0.756813	2209.2	51982600	15.8109	209.87	4938240	16.8449	1	0	0	11	0	210.533	0.929697	2209.2	51982600	209.87	4938240	793	3	1	0	
7	4	0	4	12	1049	501	[882,387,1171,604]	-1029.39	-765.54	Normoxia		OVCAR5		104.622	0.908292	0.636329	3901.14	45616000	21.3326	230.85	2699330	16.2753	1	0	0	12	0	104.622	0.908292	3901.14	45616000	230.85	2699330	0	0	0	0	
7	4	0	4	13	1703	647	[1514,456,1884,839]	-966.71	-778.82	Normoxia		OVCAR5		311.568	0.698802	0.602373	2141.67	74577300	31.8049	212.901	7413640	17.3783	1	0	0	13	0	311.568	0.698802	2141.67	74577300	212.901	7413640	636	2	1	0	
7	4	0	4	14	1017	672	[874,570,1168,754]	-1029.37	-780.62	Normoxia		OVCAR5		132.682	0.910548	0.794037	3681.55	54593800	22.8311	226.921	3365010	16.7183	1	0	0	14	0	132.682	0.910548	3681.55	54593800	226.921	3365010	0	0	0	0	
7	4	0	4	15	431	704	[257,529,609,866]	-1086.83	-783.72	Normoxia		OVCAR5		185.355	0.96096	0.788449	2874.98	59558100	19.095	207.041	4289060	17.7583	1	0	0	15	0	185.355	0.96096	2874.98	59558100	207.041	4289060	516	2	1	0	
7	4	0	4	16	139	768	[1,618,288,938]	-1113.79	-790.38	Normoxia		OVCAR5		204.046	0.951806	0.731852	2912.32	66415500	17.4189	220.185	5021310	18.9482	1	0	0	16	0	204.046	0.951806	2912.32	66415500	220.185	5021310	321	1	0	0	
7	4	0	4	17	950	831	[803,699,1158,943]	-1035.26	-795.76	Normoxia		OVCAR5		185.4	0.799954	0.589364	2450.2	50770500	15.1267	215.788	4471350	17.6406	1	0	0	17	0	185.4	0.799954	2450.2	50770500	215.788	4471350	338	1	0	0	
7	4	0	4	18	648	888	[477,709,864,1075]	-1064.14	-801.95	Normoxia		OVCAR5		243.88	0.992376	0.880365	2343.32	63871800	17.3442	206.514	5628950	16.1843	1	0	0	18	0	243.88	0.992376	2343.32	63871800	206.514	5628950	347	1	0	0	
7	4	0	4	19	1552	960	[1371,829,1685,1095]	-982.53	-809.66	Normoxia		OVCAR5		148.313	0.961673	0.749423	2964.96	49147200	17.3422	200.903	3330170	15.6113	1	0	0	19	0	148.313	0.961673	2964.96	49147200	200.903	3330170	339	1	0	0	
7	4	0	4	20	1866	977	[1747,864,2012,1097]	-949.98	-811.54	Normoxia		OVCAR5		119.395	0.920918	0.586921	3178.9	42419300	16.8479	216.969	2895230	15.5601	1	0	0	20	0	119.395	0.920918	3178.9	42419300	216.969	2895230	346	1	0	0	
7	4	0	4	21	415	1044	[254,862,569,1206]	-1088.58	-816.24	Normoxia		OVCAR5		205.764	0.973337	0.900084	2834.89	65194100	17.1837	231.55	5324960	20.313	1	0	0	21	0	205.764	0.973337	2834.89	65194100	231.55	5324960	332	1	0	0	
7	4	0	4	22	2071	967	[1979,739,2158,1140]	-929.99	-810.07	Normoxia		OVCAR5		74.7112	0.962594	0.828321	4061.62	33914600	16.3932	223.158	1863370	14.4287	1	0	0	22	0	74.7112	0.962594	4061.62	33914600	223.158	1863370	812	3	1	0	
7	4	0	4	23	896	1123	[756,972,1073,1285]	-1042.17	-824.45	Normoxia		OVCAR5		164.284	0.975022	0.830518	2885.06	52972600	17.5877	218.905	4019310	17.5975	1	0	0	23	0	164.284	0.975022	2885.06	52972600	218.905	4019310	291	1	0	0	
7	4	0	4	24	94	1237	[1,1024,203,1381]	-1119.76	-831.81	Normoxia		OVCAR5		156.634	0.80555	0.490477	2741.88	47999400	16.4456	209.133	3661090	17.5623	0	0	0	24	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0	0	
7	4	0	4	25	1987	1164	[1762,1074,2102,1251]	-945.31	-827.94	Normoxia		OVCAR5		109.937	0.86919	0.609816	3204.65	39375500	14.6931	214.15	2631260	13.1014	1	0	0	25	0	109.937	0.86919	3204.65	39375500	214.15	2631260	308	1	0	0	
7	4	0	4	26	1159	1200	[991,1049,1306,1348]	-1017.73	-831.8	Normoxia		OVCAR5		150.237	0.951278	0.885758	3077.63	51676400	18.8733	211.471	3550800	18.6732	1	0	0	26	0	150.237	0.951278	3077.63	51676400	211.471	3550800	340	1	0	0	
7	4	0	4	27	1530	1248	[1332,1064,1701,1431]	-983.06	-834.98	Normoxia		OVCAR5		243.666	0.967729	0.861728	3423.42	93230000	20.8668	220.367	6001250	16.2128	1	0	0	27	0	243.666	0.967729	3423.42	93230000	220.367	6001250	873	4	1	0	
7	4	0	4	28	1889	1293	[1798,1204,2015,1375]	-947.39	-839.51	Normoxia		OVCAR5		103.817	0.929106	0.682354	3458.84	40132900	13.891	217.618	2525020	14.1898	1	0	0	28	0	103.817	0.929106	3458.84	40132900	217.618	2525020	329	1	0	0	
7	4	0	4	29	2084	1276	[2010,1151,2158,1390]	-928.6	-838.36	Normoxia		OVCAR5		98.2877	0.911963	0.704067	3400.98	37359800	15.5429	207.037	2274300	13.4043	0	0	0	29	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0	0	
7	4	0	4	30	2038	1377	[1906,1296,2135,1457]	-935.39	-848.44	Normoxia		OVCAR5		90.3334	0.776951	0.669343	3955.54	39935100	22.6968	200.881	2028090	10.7951	1	0	0	30	0	90.3334	0.776951	3955.54	39935100	200.881	2028090	0	0	0	0	
7	4	0	4	31	456	1412	[301,1244,611,1572]	-1084.23	-850.99	Normoxia		OVCAR5		225.127	0.920233	0.717171	2561.5	64449900	15.831	214.702	5402130	19.9484	1	0	0	31	0	225.127	0.920233	2561.5	64449900	214.702	5402130	348	1	0	0	
7	4	0	4	32	1805	1398	[1725,1325,1893,1542]	-955.57	-852.61	Normoxia		OVCAR5		102.046	0.869649	0.841282	4341.38	49513500	18.2648	212.509	2423660	11.195	1	0	0	32	0	102.046	0.869649	4341.38	49513500	212.509	2423660	260	1	0	0	
