"cell_line","drug","fit_GR","fit_rel_cell","CL","agent","concentration_points","ctrl_cell_doublings","GR50","GRmax","GR_AOC","GEC50","GRinf","h_GR","r2_GR","pval_GR","flat_fit_GR","IC50","Emax","AUC","EC50","Einf","h","r2_rel_cell","pval_rel_cell","flat_fit_rel_cell","exp","identifier"
"OVCAR5",9,"sigmoid","sigmoid","OVCAR5","oxaliplatin",10,3.00607591063872,858.806949868671,0.865141451661976,0.0153995049132931,3978.31295599815,-1,0.716609826772165,0.478349537374145,0.000110487807656441,,Inf,0.810969741052175,0.979468168538667,145.538495577591,0.560913458425153,0.874653751056721,0.461368651608733,0.000173014603188089,,"exp2","OVCAR5_exp2"
"OVCAR5",10,"sigmoid","sigmoid","OVCAR5","Paclitaxel",10,3.00607591063872,0.000370252891907116,0.161446369015313,0.497714722539953,0.00025481361419471,0.139751287993751,0.87731836734881,0.646046954814143,4.84439049142003e-07,,0.000307185344845144,0.195453290328427,0.506291506096609,0.000262056243036433,0.208322138934362,3.39197458830585,0.731914864429736,9.90417447725675e-09,,"exp2","OVCAR5_exp2"
"OVCAR5",11,"sigmoid","sigmoid","OVCAR5","tozasertib",10,3.00607591063872,11.4724693764355,-0.562424901796163,0.29213853399325,17.9920939496597,-0.638963237328068,1.82955129772694,0.992435979008676,2.00695740712847e-30,,9.44652501540947,0.0103898039064423,0.747208433251712,9.44652501540947,0,1.66038955424774,0.971361850640752,2.49591215944702e-22,,"exp2","OVCAR5_exp2"
"OVCAR5",12,"sigmoid","sigmoid","OVCAR5","volasertib",10,3.00607591063872,0.253950253304092,-0.548794919927884,0.741994328096538,0.709944955773703,-0.596924773465709,0.764222084883171,0.989095677052028,3.36032957465661e-28,,0.165053885339446,0.0117355057423551,0.411598306414596,0.158670172217514,0.0202276438109015,1.0469528889632,0.986083504437568,1.02192352378771e-26,,"exp2","OVCAR5_exp2"
"PEO1",2,"sigmoid","sigmoid","PEO1","alisertib",10,2.21104896503173,0.959774502911983,-0.414218135611434,0.485624140401824,89.8996976538992,-1,0.241998331913673,0.472825323719689,0.000128045275922874,,2.00563717889216,0.0662695247914272,0.577874544758254,2.00563717889216,0,0.222611394864261,0.426026753982382,0.0004211948904812,,"exp2","PEO1_exp2"
"PEO1",3,"sigmoid","sigmoid","PEO1","az3146",10,2.21104896503173,4.96288540165236,-0.766203158229968,0.41539695020435,10.1981178363011,-0.907005710572703,1.43652904379415,0.979614403033987,2.14056328549282e-24,,4.8678113062518,0.00900679981165528,0.724817967312019,4.8678113062518,0,1.42217063547855,0.969453139482487,6.15931117748797e-22,,"exp2","PEO1_exp2"
"PEO1",4,"sigmoid","sigmoid","PEO1","barasertib",10,2.21104896503173,20.5995843397736,-0.746481536644424,0.348672192035113,42.4276781715574,-1,1.52050742564546,0.774964704817174,8.54100453154628e-10,,9.0106813029721,0.0106006613479457,0.697975935316966,9.0106813029721,0,0.383182628922416,0.715555487678176,2.26968628378129e-08,,"exp2","PEO1_exp2"
"PEO1",5,"sigmoid","sigmoid","PEO1","bi2536",10,2.21104896503173,0.00989296228594577,-0.783826938816397,1.22639044648872,0.0134238654400739,-0.470283525310906,2.17220646340299,0.824702277443397,2.58742537944177e-11,,0.010812782511827,0.00733655149215211,0.186080416756315,0.0102934084691887,0.0705963981330748,3.09212814186827,0.961731818774909,1.44453978500314e-20,,"exp2","PEO1_exp2"
"PEO1",6,"sigmoid","sigmoid","PEO1","cfi400945",10,2.21104896503173,5.82543954449658,-0.749152205541935,0.492594386880664,9.6624655645304,-0.792979411313334,1.87760736859678,0.942883809855278,3.93214233741932e-18,,5.98044355299582,0.0106052217529136,0.63743890485669,5.98044355299582,0,1.77686292147501,0.821088146675314,3.44308388347796e-11,,"exp2","PEO1_exp2"
"PEO1",7,"sigmoid","sigmoid","PEO1","cw069",10,2.21104896503173,37.5044263932226,0.010265037419858,0.0670422417345568,37.4600319062542,0.00295228556180517,5,0.956707085561853,8.12522737954295e-20,,39.0196379484438,0.22127996985374,0.947790203596252,34.8152825794499,0.217249455549627,5,0.924928069836368,1.8058686109992e-16,,"exp2","PEO1_exp2"
"PEO1",8,"sigmoid","sigmoid","PEO1","gsk923295",10,2.21104896503173,0.804549990258521,-0.71680952660967,0.592632838201527,6.84173670501395,-1,0.513247005937903,0.795915837188073,4.81310800260752e-10,,0.807603042890705,0.0133266434175239,0.551712211223077,0.807603042890705,0,0.437008433007829,0.777673536601001,1.52890554159822e-09,,"exp2","PEO1_exp2"
"PEO1",9,"sigmoid","sigmoid","PEO1","oxaliplatin",10,2.21104896503173,40.8127750968476,0.0975242093765097,0.0911123778689418,124.110861448432,-1,0.98780073983142,0.930288028521941,6.40181483696945e-17,,43.7439448143264,0.266847536293264,0.922262541399207,43.7439448143264,0,1.10451881347378,0.897552959429138,1.40278735331672e-14,,"exp2","PEO1_exp2"
"PEO1",10,"sigmoid","sigmoid","PEO1","Paclitaxel",10,2.21104896503173,0.000294513274781533,-0.403269433212486,0.725423975787561,0.000411653007943178,-0.393107509376167,1.73237943636398,0.989500833801131,1.97773157629103e-28,,0.00030492670146939,0.0693101748037923,0.48531931474726,0.000284588067186531,0.0839825307708381,2.66383301785885,0.98056915456644,1.0936636040546e-24,,"exp2","PEO1_exp2"
"PEO1",11,"sigmoid","sigmoid","PEO1","tozasertib",10,2.21104896503173,7.18754275653876,-0.749669415459877,0.440377679619007,15.0540073791421,-0.942116205918302,1.43279609124309,0.928266973959131,9.5514240280132e-17,,4.97063972935991,0.0104661294013918,0.671906537789215,4.97063972935991,0,0.704511139816229,0.857223096593665,1.46288915524816e-12,,"exp2","PEO1_exp2"
"PEO1",12,"sigmoid","sigmoid","PEO1","volasertib",10,2.21104896503173,0.0198334576087291,-0.763313918818437,1.16892643409936,0.0241651014491771,-0.506864705097143,3.54354164929741,0.917764576884987,6.46881957127839e-16,,0.0203604623495007,0.00911396932840155,0.243810505375922,0.0197852131904128,0.0560517284239007,4.14863366271827,0.984320207245388,5.42955771906545e-26,,"exp2","PEO1_exp2"
"PEO23",2,"sigmoid","sigmoid","PEO23","alisertib",10,2.46049181146084,17.9372712211696,0.000545843144785674,0.207649651219426,100.847500114475,-1,0.636239071781226,0.940068473943997,7.71213653848833e-18,,16.5657146204613,0.183188271011095,0.798476996554345,16.5657146204613,0,0.726353608267262,0.889535679424185,4.02817528111057e-14,,"exp2","PEO23_exp2"
"PEO23",3,"sigmoid","sigmoid","PEO23","az3146",10,2.46049181146084,10.4218027217244,-0.617088560388108,0.324247951367596,15.1917376385664,-0.660634585392307,2.23460354638995,0.975348546847641,3.06052091588954e-23,,9.595600563329,0.0173805522020644,0.756031619105467,9.595600563329,0,1.57121046241866,0.93159440793605,4.91227290263541e-17,,"exp2","PEO23_exp2"
"PEO23",4,"sigmoid","sigmoid","PEO23","barasertib",10,2.46049181146084,25.6754931047448,-0.0965789581637647,0.180178445055277,89.3118538728088,-1,0.881288868482895,0.901825846701927,7.72609958171473e-15,,23.9566662610211,0.14325689944115,0.825553431205148,23.9566662610211,0,0.860177832423764,0.832409348816298,1.37878654992531e-11,,"exp2","PEO23_exp2"
"PEO23",5,"sigmoid","sigmoid","PEO23","bi2536",10,2.46049181146084,0.383074971588036,-0.696553561188216,0.719121276666757,3.39679353898204,-1,0.503406434048536,0.951605844968916,3.86456627714816e-19,,0.269273080609921,0.00966210304829451,0.438110916424342,0.269273080609921,0,0.492960112046099,0.911362168098869,1.84785438213767e-15,,"exp2","PEO23_exp2"
"PEO23",6,"sigmoid","sigmoid","PEO23","cfi400945",10,2.46049181146084,19.7505145452063,-0.105248604788567,0.200911125113067,27.7887630189986,-0.296315394745252,1.36296457037945,0.951112189970548,4.45459436736884e-19,,18.8399791314204,0.138756195175883,0.809082422655037,16.4769496230257,0.0956352432543987,1.58403779216497,0.904486273080516,5.25921687528778e-15,,"exp2","PEO23_exp2"
"PEO23",7,"sigmoid","sigmoid","PEO23","cw069",10,2.46049181146084,66.088403511,0.440720863490319,0.00996117803144411,44.4741714650474,0.430994607435559,5,0.805589841917783,1.10170506916904e-10,,65.6393820178083,0.446774344256996,0.99902979801302,43.1697436366287,0.438475947459394,5,0.7285365231776,1.18021111242378e-08,,"exp2","PEO23_exp2"
"PEO23",8,"sigmoid","sigmoid","PEO23","gsk923295",10,2.46049181146084,7.85271220068394,-0.652812872497271,0.358017928778789,21.1440589935039,-1,1.10914921509925,0.926887422615543,4.61204216964015e-16,,5.32044274625235,0.0134843760302265,0.696338698569392,5.32044274625235,0,0.656095856874595,0.836016264555266,2.51079042849986e-11,,"exp2","PEO23_exp2"
"PEO23",9,"sigmoid","sigmoid","PEO23","oxaliplatin",10,2.46049181146084,81.2223482762259,0.39797560331445,0.0546562694460632,205.595824633768,-1,1.1829293762193,0.845275033635552,4.50656414809741e-12,,79.2057769073475,0.414330843888315,0.945987973296658,79.2057769073475,0,1.3050408107495,0.776935215178789,7.55151679029958e-10,,"exp2","PEO23_exp2"
"PEO23",10,"sigmoid","sigmoid","PEO23","Paclitaxel",10,2.46049181146084,Inf,0.523730628552744,0.211952416926326,0.000336019170832558,0.562250497464735,3.98257011996376,0.839683412373352,7.40795683755824e-12,,Inf,0.516200478918376,0.785903612394993,0.000322975492798086,0.549459749133373,5,0.846062913735677,4.19571197261011e-12,,"exp2","PEO23_exp2"
"PEO23",11,"sigmoid","sigmoid","PEO23","tozasertib",10,2.46049181146084,8.28009899283416,-0.587424901248315,0.295841912268673,28.1393429091526,-1,0.898062549145752,0.970359661711109,4.03984017591598e-22,,7.180928850826,0.020655941578693,0.754705883400439,7.180928850826,0,0.978092897070409,0.936121886221929,1.88334190866797e-17,,"exp2","PEO23_exp2"
"PEO23",12,"sigmoid","sigmoid","PEO23","volasertib",10,2.46049181146084,0.507777544570688,-0.673243422334857,0.672831909420143,3.92479762984178,-1,0.537211729506362,0.96341687589944,7.69008365644665e-21,,0.387974529916435,0.0118880671282596,0.479812302390338,0.387974529916435,0,0.580886383001146,0.9468586876083,1.43235892732385e-18,,"exp2","PEO23_exp2"
"CAOV3",2,"sigmoid","sigmoid","CAOV3","alisertib",10,2.42664639030706,0.0241158279269332,-0.675745305945157,0.946181909960557,0.030601003609075,-0.268375906005241,1.80409388864452,0.857023955011521,1.49171518901356e-12,,0.0245055775475717,0.0124651201532631,0.287666635669459,0.0226065346392696,0.106114840840805,2.95739602553452,0.952662883522971,2.83677697419505e-19,,"exp3","CAOV3_exp3"
"CAOV3",3,"sigmoid","sigmoid","CAOV3","az3146",10,2.42664639030706,2.40445282648725,-0.721647609347438,0.525044101586469,7.9306140969425,-0.980057917372129,0.90935229293346,0.945650182943708,1.96233528038583e-18,,2.30941919488964,0.00863354295947691,0.610874950612464,2.30941919488964,0,1.05593852825082,0.88755394542825,5.16676971699944e-14,,"exp3","CAOV3_exp3"
"CAOV3",4,"sigmoid","sigmoid","CAOV3","barasertib",10,2.42664639030706,0.0216941537773584,-0.787621459062493,1.02504353235074,0.0253323922997345,-0.339919352742166,3.34555035797332,0.893872695523434,2.29921652601003e-14,,0.021560818094073,0.00496300306803826,0.262834386275633,0.0206225232461269,0.0781964720781902,3.82229151084004,0.957790565705907,5.69814429476746e-20,,"exp3","CAOV3_exp3"
"CAOV3",5,"sigmoid","sigmoid","CAOV3","bi2536",10,2.42664639030706,0.00928424350538407,-0.769921508511406,1.15108274040953,0.0102368699963973,-0.309850715384198,4.93709760547656,0.563864296171307,9.00954745606058e-06,,0.00622232433832643,0.00544750322768731,0.181936755513085,0.00553089144030486,0.100906413925723,1.9136047642729,0.887316420482682,5.32168153105756e-14,,"exp3","CAOV3_exp3"
"CAOV3",6,"sigmoid","sigmoid","CAOV3","cfi400945",10,2.42664639030706,0.0130159049564052,-0.710444018486841,1.06257932975049,0.0142637549573382,-0.290255464394323,5,0.859212153318809,1.20202176536192e-12,,0.0130534375595879,0.0098815820526703,0.224194480249877,0.0130060871540378,0.00900301717345641,5,0.895474404501744,1.8583054757269e-14,,"exp3","CAOV3_exp3"
"CAOV3",7,"sigmoid","sigmoid","CAOV3","cw069",10,2.42664639030706,50.216214223912,-0.509898007998454,0.132789748530638,70.5862516248104,-1,3.22649223387808,0.882081221886005,1.00498963971677e-13,,46.3446508435137,0.0334207932475393,0.89748448930333,46.3446508435137,0,4.3553905819962,0.69603785880592,5.74741996099056e-08,,"exp3","CAOV3_exp3"
"CAOV3",8,"sigmoid","sigmoid","CAOV3","gsk923295",10,2.42664639030706,0.294881271893571,-0.773084865927395,0.692340561258054,4.39974079737549,-1,0.406482726891493,0.755866003103424,5.40731323394461e-09,,0.210170791453336,0.00571821248594394,0.448240638278537,0.210170791453336,0,0.358684486671316,0.72257707616052,3.03683818615508e-08,,"exp3","CAOV3_exp3"
"CAOV3",9,"sigmoid","sigmoid","CAOV3","oxaliplatin",10,2.42664639030706,61.3508691198902,0.296087059927996,0.119756211056057,224.41477687268,-1,0.847115096373622,0.592267713968279,3.50954996830343e-06,,64.9375596410383,0.354801271639388,0.880786246407866,64.9375596410383,0,0.896219767870827,0.517024938016021,3.75790586199999e-05,,"exp3","CAOV3_exp3"
"CAOV3",10,"sigmoid","sigmoid","CAOV3","Paclitaxel",10,2.42664639030706,5.39229789104264e-05,-0.0626076655741761,0.762105128817088,5.67800613890125e-05,-0.0484884908140853,1.79277262924135,0.89400836038581,2.25840874077425e-14,,5.66854482154275e-05,0.159010453542127,0.371311652699288,4.58723201211045e-05,0.164738184770282,1.88842746942558,0.83287859214166,1.32571203164004e-11,,"exp3","CAOV3_exp3"
"CAOV3",11,"sigmoid","sigmoid","CAOV3","tozasertib",10,2.42664639030706,0.048012582825985,-0.75148869107124,0.913857934689472,0.0538718315578651,-0.308704280627937,4.17583754812776,0.916069291138417,8.60780609574694e-16,,0.0469821232376832,0.00712034761845265,0.335124125564317,0.045132239770234,0.0861654024783514,4.70849314730789,0.966326475783041,2.41012739171783e-21,,"exp3","CAOV3_exp3"
"CAOV3",12,"sigmoid","sigmoid","CAOV3","volasertib",10,2.42664639030706,0.0193018924638273,-0.775921720303495,1.06931648194557,0.169864985908143,-0.846704328710008,0.455585431937127,0.884530083569304,7.49141611747263e-14,,0.0212984865928374,0.00496994433107048,0.256318263589101,0.0200897681864489,0.0796463616497667,2.96980097835766,0.916379920014335,8.17237150524111e-16,,"exp3","CAOV3_exp3"
"COV644",2,"sigmoid","sigmoid","COV644","alisertib",10,2.20727473121965,6.69742589478625,-0.765559142714915,0.414104749336027,18.4935945406114,-1,1.08162943741001,0.951360468115886,4.14812095756575e-19,,7.02928835543189,0.00903291915027314,0.673970281077818,7.02928835543189,0,1.16691436988853,0.86198437692457,9.09903856137444e-13,,"exp3","COV644_exp3"
"COV644",3,"sigmoid","sigmoid","COV644","az3146",10,2.20727473121965,9.36227785115787,-0.745825491547468,0.333913673420848,21.9871188245189,-1,1.28678059141982,0.969312686615479,6.56786410482588e-22,,9.54284643898983,0.0107730269519491,0.750522363824941,9.54284643898983,0,1.32270998686258,0.912349673941436,1.5796086528592e-15,,"exp3","COV644_exp3"
"COV644",4,"sigmoid","sigmoid","COV644","barasertib",10,2.20727473121965,68.310257030911,-0.339986425366645,0.16719860123679,86.0576516756274,-0.996170054368593,4.74570293618117,0.773443924542584,9.38555548441269e-10,,63.4280229892356,0.0869721520696104,0.858998767054628,63.4280229892356,0,5,0.588228897807354,4.02885936861101e-06,,"exp3","COV644_exp3"
"COV644",5,"sigmoid","sigmoid","COV644","bi2536",10,2.20727473121965,1.74254069913142,-0.760687769164259,0.624619441042306,6.85082214822707,-1,0.802478210969141,0.881204685903471,1.11478301259414e-13,,1.17472773872621,0.00924603347654582,0.539418921512749,1.17472773872621,0,0.466280370219747,0.745951184850569,4.66487952993714e-09,,"exp3","COV644_exp3"
"COV644",6,"sigmoid","sigmoid","COV644","cfi400945",10,2.20727473121965,9.16299338343767,-0.755263091815347,0.40728175217676,12.9198360388232,-0.786838919200553,2.75134166311265,0.919528820491931,4.77490943459912e-16,,8.79686496371467,0.0100887148951103,0.721136026754905,8.79686496371467,0,1.78735023175268,0.8143240731112,5.7886648823365e-11,,"exp3","COV644_exp3"
"COV644",7,"sigmoid","sigmoid","COV644","cw069",10,2.20727473121965,46.1208049185671,-0.629364614515018,0.157684076613702,64.1845231128541,-1,3.32411215616532,0.927688052050538,1.06890928827817e-16,,45.1931420749064,0.0247564550391252,0.877690100005717,45.1931420749064,0,4.32241903215419,0.796374843018717,2.10688120929969e-10,,"exp3","COV644_exp3"
"COV644",8,"sigmoid","sigmoid","COV644","gsk923295",10,2.20727473121965,2.02156328258647,-0.741409866505227,0.512890061165861,12.3771478784949,-1,0.60630461539151,0.845099127988932,1.16339487239278e-11,,1.58788819927407,0.0110096034058849,0.583012264530059,1.58788819927407,0,0.402256719935437,0.789576776794739,7.27385312947541e-10,,"exp3","COV644_exp3"
"COV644",9,"sigmoid","sigmoid","COV644","oxaliplatin",10,2.20727473121965,789.981762423288,0.686069246922167,0.0754675088103171,134.303370407587,0.323706383393374,0.588324466478308,0.297426093930529,0.00713983576398191,,708.933211589536,0.686501855420759,0.926652871769054,135.713917652373,0.31350211072865,0.59652849061621,0.280696537773505,0.00992590489663667,,"exp3","COV644_exp3"
"COV644",10,"sigmoid","sigmoid","COV644","Paclitaxel",10,2.20727473121965,0.000445328112571776,0.192031413514843,0.464205222978283,0.000208338722324821,0.204971607790065,0.694450339537094,0.822167973611381,3.16329490584061e-11,,0.000682383825754607,0.319329333380598,0.585128455719072,0.00015510260502231,0.322859418585793,0.70041217273887,0.80221072545501,1.40229157808115e-10,,"exp3","COV644_exp3"
"COV644",11,"sigmoid","sigmoid","COV644","tozasertib",10,2.20727473121965,13.9623750694494,-0.748078129108808,0.275842893031971,31.6511975481539,-1,1.34237435963396,0.949800079233987,6.45420036192173e-19,,13.3726965309648,0.0103507086540143,0.786349921204743,13.3726965309648,0,1.19417331934397,0.896974703191417,1.51779892599579e-14,,"exp3","COV644_exp3"
"COV644",12,"sigmoid","sigmoid","COV644","volasertib",10,2.20727473121965,0.63992597186705,-0.746124853629969,0.676423493045218,4.5807598486652,-1,0.558162035718259,0.914673194312298,1.08441827126807e-15,,0.561768255514905,0.0106283438313603,0.496179307512476,0.561768255514905,0,0.470700887723089,0.881541076142491,1.0713933872173e-13,,"exp3","COV644_exp3"
"OV90",2,"sigmoid","sigmoid","OV90","alisertib",10,2.63866733793022,4.62779581406435,-0.494031459968453,0.369881430131357,36.7217737668818,-1,0.530400244776589,0.897430775336314,1.4263924020848e-14,,2.89008537823909,0.0269554809498366,0.6405184407812,2.89008537823909,0,0.457658138697494,0.887058238066805,5.49495095520366e-14,,"exp3","OV90_exp3"
"OV90",3,"sigmoid","sigmoid","OV90","az3146",10,2.63866733793022,7.09840098649412,-0.641919694835372,0.323661494808139,15.6016723127669,-0.82546703880616,1.23797010774421,0.974380122832965,5.2490245622468e-23,,6.15537106638362,0.0111957110697162,0.754635157211109,6.15537106638362,0,1.37001536782231,0.938641199851961,1.07220053466459e-17,,"exp3","OV90_exp3"
"OV90",4,"sigmoid","sigmoid","OV90","barasertib",10,2.63866733793022,24.6764755920481,-0.407510983225808,0.253004950352278,58.4027233675717,-1,1.27521394223608,0.828522145189606,1.90069567208867e-11,,13.8917542853091,0.0420466806429356,0.748019067618818,13.8917542853091,0,0.482811978580688,0.71395254815293,2.45546171462741e-08,,"exp3","OV90_exp3"
"OV90",5,"sigmoid","sigmoid","OV90","bi2536",10,2.63866733793022,0.0377226347662181,-0.660855587262723,0.921695074162137,0.951686333915345,-1,0.340340994853659,0.917713572326174,6.52521641466681e-16,,0.0186153469446691,0.00926519996729777,0.27750263163878,0.0146979035801801,0.109623313424272,1.04746240639106,0.873801882618919,2.59860497963304e-13,,"exp3","OV90_exp3"
"OV90",6,"sigmoid","sigmoid","OV90","cfi400945",10,2.63866733793022,7.02456977288599,-0.539129734409484,0.380649532386426,24.9652473893108,-1,0.866365114632445,0.918595036848692,5.61193169821311e-16,,4.48713089455386,0.0216578357537904,0.657656393300735,4.48713089455386,0,0.579311620348213,0.811302691080487,7.25637790218402e-11,,"exp3","OV90_exp3"
"OV90",7,"sigmoid","sigmoid","OV90","cw069",10,2.63866733793022,53.1732434269336,-0.158005961996373,0.0912875812517525,86.9349925317311,-1,2.2347445967181,0.937100796068209,1.51716244944854e-17,,48.7161020673505,0.102088748405311,0.920101259625883,48.7161020673505,0,2.85862371106831,0.851345997411477,2.57319383565954e-12,,"exp3","OV90_exp3"
"OV90",8,"sigmoid","sigmoid","OV90","gsk923295",10,2.63866733793022,0.812310466887915,-0.643634353375791,0.512065600055749,21.6306175519618,-1,0.334740451583186,0.64930075150275,7.18820204704415e-07,,0.0280620665548337,0.0107076979162138,0.522829048436104,0.0214673328880964,0.369002741481091,5,0.638905302400378,1.06631372948545e-06,,"exp3","OV90_exp3"
"OV90",9,"sigmoid","sigmoid","OV90","oxaliplatin",10,2.63866733793022,Inf,0.638029086629966,0.0422207202182317,42.7008160438316,0.523820769221708,1.33424795156441,0.590594966466187,3.71658860172329e-06,,Inf,0.598150985629734,0.955243300776543,32.8527846751139,0.519667287001388,1.42769257237197,0.562696640946427,9.3531820213284e-06,,"exp3","OV90_exp3"
"OV90",10,"sigmoid","sigmoid","OV90","Paclitaxel",10,2.63866733793022,0.000516910334698079,0.37948490811382,0.320020399834336,0.00012976163461876,0.473146445995615,2.11566552404999,0.866496963963262,5.71315479840017e-13,,0.000295737890773597,0.383746362443306,0.661671671831179,0.000113100628895668,0.452681720419054,2.4528944807142,0.870325649894356,3.80151861447781e-13,,"exp3","OV90_exp3"
"OV90",11,"sigmoid","sigmoid","OV90","tozasertib",10,2.63866733793022,5.84703872658588,-0.589698396036065,0.358758644161117,26.4091217079836,-1,0.728631869687514,0.929826098690615,7.02196571173012e-17,,3.76040462485414,0.015327372992908,0.676197227156074,3.76040462485414,0,0.597675994277204,0.886330181646048,6.0121848349744e-14,,"exp3","OV90_exp3"
"OV90",12,"sigmoid","sigmoid","OV90","volasertib",10,2.63866733793022,0.0729285155121308,-0.644730280397804,0.87687312506211,0.422862324565321,-0.727776681511869,0.511133956129204,0.950167037882365,5.82416726831459e-19,,0.0474725223840479,0.010649340002994,0.33305638888591,0.0417523645036585,0.0719239775480324,1.20960564351164,0.925647493618391,1.57811475724793e-16,,"exp3","OV90_exp3"
"OVCAR5",2,"sigmoid","sigmoid","OVCAR5","alisertib",10,4.45783829866384,7.29533810551902,-0.222766365854453,0.343192953343143,98.7294950305497,-1,0.421708171952751,0.771579023254772,1.05269795651528e-09,,0.469200998173088,0.0150310576860941,0.498332113443356,0.469200998173088,0,0.254922227118583,0.664221178511119,2.31604080625091e-07,,"exp3","OVCAR5_exp3"
"OVCAR5",3,"sigmoid","sigmoid","OVCAR5","az3146",10,4.45783829866384,4.39731328365979,-0.33904125909563,0.369300337686021,8.28085326204956,-0.460441858980441,1.03133423111332,0.968693315580217,8.68798488018999e-22,,2.23494933807125,0.00783682320633756,0.606495617428178,2.16049616474919,0.0420167964659944,2.5907284841931,0.903131090831361,6.4059232204489e-15,,"exp3","OVCAR5_exp3"
"OVCAR5",4,"sigmoid","sigmoid","OVCAR5","barasertib",10,4.45783829866384,35.8910022840735,-0.310177282113976,0.193907901167677,69.4318149148089,-1,1.66492087307109,0.924568808034499,1.93069462280677e-16,,12.2739445790754,0.00992696110394496,0.721173767441989,12.2739445790754,0,0.506347776380688,0.682253796136706,1.06936308991524e-07,,"exp3","OVCAR5_exp3"
"OVCAR5",5,"sigmoid","sigmoid","OVCAR5","bi2536",10,4.45783829866384,0.0920113873575074,-0.366882187315802,0.760743956022047,1.29444487369776,-0.731680279795173,0.340980377189629,0.954179649129615,1.79811617104618e-19,,0.0135440888186643,0.00633143574365359,0.218374296040722,0.0119128808253841,0.0561502235141605,0.92824722546676,0.920657590321344,3.91809900543143e-16,,"exp3","OVCAR5_exp3"
"OVCAR5",6,"sigmoid","sigmoid","OVCAR5","cfi400945",10,4.45783829866384,11.4689592372083,-0.363669022853956,0.291302874999726,12.7792836496792,-0.358781159021237,5,0.98567139088562,1.53764646269395e-26,,8.78156520540537,0.00609318443214667,0.705722776373666,8.78156520540537,0,1.89338950851697,0.916410994360957,8.12995656852496e-16,,"exp3","OVCAR5_exp3"
"OVCAR5",7,"sigmoid","sigmoid","OVCAR5","cw069",10,4.45783829866384,76.4938171265892,0.330745274515516,0.108096037166514,135.900485182224,-0.770315565242959,1.62239685951078,0.751447076922137,3.43450576460981e-09,,38.3387403543297,0.163310926820672,0.815443402849273,35.522562701173,0.158569547840025,5,0.482246965291018,9.94757319681854e-05,,"exp3","OVCAR5_exp3"
"OVCAR5",8,"sigmoid","sigmoid","OVCAR5","gsk923295",10,4.45783829866384,0.0743251037094042,-0.293845204290237,0.662058121248188,0.360723805786248,-0.31019493208432,0.30555031454603,0.718316400286542,3.73062063353134e-08,,0.0145292530917058,0.00996728872014658,0.255716563257569,0.0135822223563319,0.102975087791489,3.42138208237196,0.926732602275869,4.74564613254538e-16,,"exp3","OVCAR5_exp3"
"OVCAR5",9,"sigmoid","sigmoid","OVCAR5","oxaliplatin",10,4.45783829866384,137.632039480467,0.559453587205645,0.0926502032631001,137.107002981106,0.00134672408124326,0.705658397663325,0.809325379115011,8.39654233197356e-11,,40.031845628425,0.331082300243855,0.835695297187065,40.031845628425,0,0.746778589814933,0.713865827295578,2.46590417168706e-08,,"exp3","OVCAR5_exp3"
"OVCAR5",10,"sigmoid","sigmoid","OVCAR5","Paclitaxel",10,4.45783829866384,0.000267124878379291,0.131616756674666,0.520418641127805,0.00023288560585295,0.144352614106356,2.4835686436426,0.941259548113951,5.82266715213953e-18,,0.000176862761556635,0.0798608844893644,0.391175863865939,0.000164785910686368,0.081570492578082,2.51813002296225,0.837582067673129,8.8894662048061e-12,,"exp3","OVCAR5_exp3"
"OVCAR5",11,"sigmoid","sigmoid","OVCAR5","tozasertib",10,4.45783829866384,5.95532106939278,-0.347859514014242,0.357801336633448,32.1944264076052,-1,0.651026330339629,0.95407924572383,1.85407023550378e-19,,1.23193713010869,0.00699471890486436,0.56194535980071,1.23193713010869,0,0.541368073475345,0.906157164426014,4.10786070473751e-15,,"exp3","OVCAR5_exp3"
"OVCAR5",12,"sigmoid","sigmoid","OVCAR5","volasertib",10,4.45783829866384,0.118974630329791,-0.334654039299948,0.718559523221389,0.287282468461256,-0.329213099274024,0.573836798968106,0.960919025935091,1.9387210028222e-20,,0.0304476979538494,0.00796417357329003,0.279135283541317,0.0282809600352685,0.0563512119121287,1.61978151109537,0.962778753959744,9.79653982429551e-21,,"exp3","OVCAR5_exp3"
"PEO4",2,"sigmoid","sigmoid","PEO4","alisertib",10,1.6759675631047,0.217432185330109,-0.710516221505927,0.625242487438015,15.9814100514999,-1,0.255652086000197,0.395376205667199,0.000872555943939842,,1.91422344387159,0.0401177620358176,0.576187785167155,1.91422344387159,0,0.247855842280807,0.401375450191858,0.000758862912305668,,"exp3","PEO4_exp3"
"PEO4",3,"sigmoid","sigmoid","PEO4","az3146",10,1.6759675631047,1.61539565233973,-0.866946324316563,0.590422748310414,5.53169317858867,-1,0.892517475627859,0.908781067743272,2.76178445961807e-15,,2.54560497903272,0.0108802670816935,0.633998054778433,2.54560497903272,0,0.952022006277457,0.841993161833291,6.04591944721977e-12,,"exp3","PEO4_exp3"
"PEO4",4,"sigmoid","sigmoid","PEO4","barasertib",10,1.6759675631047,2.18906409341053,-0.880853982432567,0.472599683049351,23.1311790682644,-1,0.465966349629141,0.695561219063458,5.87488864458824e-08,,6.19476060182544,0.00907903966646949,0.663126319051995,6.19476060182544,0,0.337489212434438,0.71217000380168,2.67858065087512e-08,,"exp3","PEO4_exp3"
