"Row","Column","Timepoint","Centrosomes...Number.of.Objects","Centrosomes...Relative.Spot.Intensity...Mean.per.Well","Centrosomes...Spot.Contrast...Mean.per.Well","Centrosomes...Spot.Area..µm.....Mean.per.Well","Centrosomes...Spot.Roundness...Mean.per.Well","Centrosomes...Spot.Ratio.Width.to.Length...Mean.per.Well","Centrosomes...Intensity...Cep164.Mean...Mean.per.Well","Centrosomes...Intensity...Cep164.Contrast...Mean.per.Well","Centrosomes...Cep164.pos.Centrosomes...Mean.per.Well","Nuclei.Selected...Number.of.Objects","Nuclei.Selected...Nucleus.Area..µm.....Mean.per.Well","Nuclei.Selected...Nucleus.Roundness...Mean.per.Well","Nuclei.Selected...Nucleus.Ratio.Width.to.Length...Mean.per.Well","Nuclei.Selected...Intensity.Nuclei.Mean...Mean.per.Well","Cep164.pos.Centrosomes...Number.of.Objects","Number.of.Analyzed.Fields","Time..s.","Compound","Concentration","Cell.Type","Cell.Count","X","Plate"
1,7,0,377,0.402027037328,0.66917184108,2.79851599282,0.923609021942,0.789081669646,785.009869856,0.416018195724,0.992042440318,281,179.168321028,0.904309150303,0.675868540488,11416.1098348,374,5,0,"Stain3",NA,"CAOV3",10000,NA,"Plate1"
1,8,0,361,0.399930461435,0.673809961666,2.77480165746,0.926420288464,0.7819738734,800.482534099,0.414835777809,0.97783933518,262,188.597857335,0.894981825192,0.668791842766,11010.6224375,353,5,0,"Stain3",NA,"CAOV3",10000,NA,"Plate1"
1,9,0,394,0.415457707168,0.683556428577,2.8023618522,0.932324920304,0.794222804421,861.76174116,0.412875464075,0.972081218274,268,212.836688034,0.874020577531,0.663884556888,10891.2730709,383,5,0,"Stain3",NA,"CAOV3",10000,NA,"Plate1"
2,7,0,25,0.448559932722,0.69180654949,2.83018880369,0.906238402312,0.783240669309,1506.17320728,0.322955508763,0.92,22,110.547575558,0.793836813759,0.643534092521,11229.7162097,23,5,0,"Stain3",NA,"CAOV4",10000,NA,"Plate1"
2,8,0,12,0.490921627828,0.687068400075,2.85021940772,0.94606038562,0.862517870548,1892.91265286,0.451695421775,1,25,84.6273441389,0.669249614178,0.519732847617,8116.78383631,12,5,0,"Stain3",NA,"CAOV4",10000,NA,"Plate1"
2,9,0,10,0.314694333532,0.594921309569,2.57310428432,0.911078851783,0.7350482643,1282.71109026,0.26607050991,1,24,189.326859574,0.562624015747,0.53020039951,5731.43299565,10,5,0,"Stain3",NA,"CAOV4",10000,NA,"Plate1"
3,7,0,567,0.411470166994,0.663876631705,2.74318153979,0.92933175128,0.783732447692,1061.68838488,0.459844972616,0.985890652557,412,181.673714683,0.87535368994,0.708620183839,11102.9463007,559,5,0,"Stain3",NA,"COV362",10000,NA,"Plate1"
3,8,0,475,0.41176579509,0.664411575166,2.74267876472,0.926412086334,0.780427515105,958.802597711,0.456126461789,0.985263157895,359,185.40319453,0.870450893807,0.704442908546,11811.7255724,468,5,0,"Stain3",NA,"COV362",10000,NA,"Plate1"
3,9,0,523,0.409538033875,0.667668461964,2.72179391811,0.923826881639,0.775955685405,916.077528931,0.46390444111,0.982791586998,404,184.153523278,0.885845219615,0.717354822461,11647.4155204,514,5,0,"Stain3",NA,"COV362",10000,NA,"Plate1"
4,7,0,504,0.399891523788,0.674939152767,2.83838607558,0.927884913125,0.799438547578,673.228685321,0.408353360442,0.962301587302,454,187.529704837,0.903310141988,0.677489305562,10335.1634843,485,5,0,"Stain3",NA,"FUOV1",10000,NA,"Plate1"
4,8,0,595,0.399226112654,0.680363776276,2.83506388341,0.927223698883,0.795958075268,634.185053972,0.378750920586,0.961344537815,493,186.574175146,0.897865992104,0.67272970948,10598.6743528,572,5,0,"Stain3",NA,"FUOV1",10000,NA,"Plate1"
4,9,0,574,0.394018534939,0.671120531362,2.82063607739,0.928013277155,0.796704517848,648.537964355,0.390300598071,0.965156794425,507,162.350554261,0.880266948874,0.66800401111,11174.7802716,554,5,0,"Stain3",NA,"FUOV1",10000,NA,"Plate1"
5,7,0,204,0.461038465545,0.714117213135,2.90470335941,0.936765260119,0.828225214844,814.051612276,0.490655971617,0.96568627451,182,289.718325493,0.874142261796,0.639365752357,8600.45021018,197,5,0,"Stain3",NA,"59M",10000,NA,"Plate1"
5,8,0,181,0.461827390017,0.72386348665,2.87566018029,0.934754953983,0.828469629941,770.117449852,0.457818345711,0.933701657459,153,286.13214357,0.866783452535,0.628664422123,8192.01595039,169,5,0,"Stain3",NA,"59M",10000,NA,"Plate1"
5,9,0,196,0.466342336472,0.723940525648,2.90661983489,0.934324384185,0.830877495053,937.602421223,0.476033778667,0.938775510204,167,286.519118174,0.886222095244,0.647133248781,7961.86033427,184,5,0,"Stain3",NA,"59M",10000,NA,"Plate1"
6,7,0,523,0.457820733526,0.704116763359,2.88170125457,0.937669688656,0.824867200687,1000.62580262,0.407145880218,0.967495219885,322,218.851794984,0.832373919094,0.625261109211,11380.0691801,506,5,0,"Stain3",NA,"COV318",10000,NA,"Plate1"
6,8,0,455,0.477467867993,0.723376227133,2.91348222181,0.944767791214,0.841600768809,943.317918862,0.393396180817,0.964835164835,290,205.346668816,0.822082188812,0.633050823091,11289.5902276,439,5,0,"Stain3",NA,"COV318",10000,NA,"Plate1"
6,9,0,453,0.461317313856,0.715184337477,2.86859633742,0.937584479067,0.823223062821,971.472181659,0.424680561021,0.9646799117,292,223.145704938,0.836264434205,0.640263535942,11518.6718423,437,5,0,"Stain3",NA,"COV318",10000,NA,"Plate1"
7,7,0,409,0.41711942159,0.688775365735,2.82005216991,0.929253370901,0.79705666604,794.697784504,0.327159870103,0.963325183374,279,176.870525061,0.836823662467,0.691802255564,11960.4081952,394,5,0,"Stain3",NA,"NIH:OVCAR3",10000,NA,"Plate1"
7,8,0,467,0.409182531984,0.685008094378,2.81157621846,0.932034948156,0.799217686033,737.793085919,0.33795415838,0.970021413276,311,189.497247796,0.865415759482,0.703817106217,11225.4291563,453,5,0,"Stain3",NA,"NIH:OVCAR3",10000,NA,"Plate1"
7,9,0,529,0.420629013863,0.691807679604,2.83108048258,0.932087625002,0.797412409233,911.573305048,0.368629677277,0.979206049149,398,169.263220602,0.826675272191,0.67216319798,12052.5104595,518,5,0,"Stain3",NA,"NIH:OVCAR3",10000,NA,"Plate1"
8,7,0,100,0.413591242629,0.678620428373,2.85006880167,0.929345997695,0.808280431345,962.833072407,0.307284345379,0.99,102,134.01235984,0.730536874759,0.587169215468,10253.7106956,99,5,0,"Stain3",NA,"CIOV4",10000,NA,"Plate1"
8,8,0,138,0.416079534653,0.686076035545,2.88672500348,0.934288851479,0.811885730432,821.687442568,0.261977395833,0.949275362319,117,150.059036442,0.764945648769,0.618223808623,9456.02708758,131,5,0,"Stain3",NA,"CIOV4",10000,NA,"Plate1"
8,9,0,161,0.429361118471,0.697243521431,2.91506887413,0.936268646295,0.818755256914,932.044556503,0.308178408898,0.962732919255,151,141.100709341,0.752985023797,0.620168171078,10530.356562,155,5,0,"Stain3",NA,"CIOV4",10000,NA,"Plate1"
1,7,0,177,0.441984562714,0.662648174598,2.93715921491,0.942084391947,0.855667708116,1153.49163356,0.527623674801,0.971751412429,158,264.92433258,0.858350563204,0.61918105284,12349.5500142,172,5,0,"Stain3",NA,"59M",NA,NA,"Plate2"
1,8,0,162,0.414343311157,0.650272424987,2.87827572534,0.933872505951,0.829549285754,1148.08288072,0.54521570524,0.975308641975,147,268.676107671,0.859449888631,0.618569157161,10175.7156686,158,5,0,"Stain3",NA,"59M",NA,NA,"Plate2"
1,9,0,169,0.430751243253,0.665842091371,2.90351394627,0.937861318732,0.834408907351,922.56079006,0.506228763631,0.976331360947,167,265.969097644,0.83407959964,0.592986995902,10433.215537,165,5,0,"Stain3",NA,"59M",NA,NA,"Plate2"
2,7,0,306,0.35882640399,0.604699146459,2.80257914326,0.931600102637,0.798817022081,927.586641497,0.437556468679,0.996732026144,273,186.763351015,0.893428476484,0.676334212114,11584.7476486,305,5,0,"Stain3",NA,"CAOV3",NA,NA,"Plate2"
2,8,0,480,0.361860641361,0.611464933743,2.80367292415,0.932325910432,0.796123088108,856.627994875,0.41151829185,0.99375,355,197.955139438,0.908028736227,0.667155343748,11816.8751517,477,5,0,"Stain3",NA,"CAOV3",NA,NA,"Plate2"
2,9,0,320,0.355098903758,0.597546068499,2.80512609019,0.930706596569,0.797952786782,906.468656123,0.402988438347,0.978125,258,216.232239998,0.898948711992,0.665727247173,11199.616328,313,5,0,"Stain3",NA,"CAOV3",NA,NA,"Plate2"
3,7,0,591,0.461451804052,0.662939844852,2.95557838773,0.950058902199,0.866576075423,818.744167193,0.376390182541,0.991539763113,565,140.508662576,0.800420863404,0.594712183938,9929.21166682,586,5,0,"Stain3",NA,"CAOV4",NA,NA,"Plate2"
3,8,0,474,0.4494128718,0.662646442126,2.9240382694,0.944757645765,0.85230376088,852.661558636,0.378234751114,0.995780590717,398,136.765363433,0.788732206418,0.586588573588,10601.1006183,472,5,0,"Stain3",NA,"CAOV4",NA,NA,"Plate2"
3,9,0,590,0.448583045548,0.661099528269,2.92740893957,0.942669069447,0.853366909988,739.572569156,0.364591358881,0.994915254237,618,132.650202278,0.782568139713,0.589842562406,9145.16330108,587,5,0,"Stain3",NA,"CAOV4",NA,NA,"Plate2"
4,7,0,79,0.403044102057,0.659644084715,2.92251923916,0.939106704178,0.837027803049,850.322248212,0.36673420779,0.987341772152,112,136.490461557,0.724266865155,0.590219201254,11368.6148382,78,5,0,"Stain3",NA,"CIOV4",NA,NA,"Plate2"
4,8,0,151,0.42347442951,0.677405146705,2.90138988064,0.952468789822,0.843733621536,837.22549507,0.344966024928,0.986754966887,152,146.608219081,0.75374756996,0.62133444518,12539.2248491,149,5,0,"Stain3",NA,"CIOV4",NA,NA,"Plate2"
4,9,0,171,0.385220481625,0.650882857185,2.85889652311,0.935108376071,0.819526377797,791.219319463,0.313036492873,1,145,156.583783907,0.767693250547,0.613956748164,12243.997687,171,5,0,"Stain3",NA,"CIOV4",NA,NA,"Plate2"
5,7,0,156,0.406783292567,0.640636650615,2.85368635573,0.934453790065,0.821602880763,1229.99730832,0.524398267023,0.99358974359,128,291.622649322,0.865985137657,0.638376755015,11985.8291737,155,5,0,"Stain3",NA,"COV318",NA,NA,"Plate2"
5,8,0,234,0.422773900393,0.663767207174,2.91719776464,0.943085318182,0.834688119546,1114.08336352,0.472348622714,0.978632478632,158,268.268952347,0.879146048504,0.664687199296,12842.5023335,229,5,0,"Stain3",NA,"COV318",NA,NA,"Plate2"
5,9,0,199,0.399696935343,0.650992479116,2.86018127243,0.936312396327,0.817250453756,1022.60571712,0.477567205653,0.969849246231,141,287.396147821,0.85942874619,0.643676744599,13851.8901509,193,5,0,"Stain3",NA,"COV318",NA,NA,"Plate2"
6,7,0,332,0.380572869124,0.61182325079,2.77571091464,0.925774864507,0.793495339583,1159.10467183,0.519851230518,0.990963855422,272,184.498096152,0.932712012462,0.723014737757,12019.0297043,329,5,0,"Stain3",NA,"COV362",NA,NA,"Plate2"
6,8,0,383,0.383321006355,0.615119525371,2.7682831356,0.92688283711,0.795079813411,1141.71571313,0.514155360907,0.986945169713,305,197.747313781,0.941375639272,0.72436828516,12184.3514952,378,5,0,"Stain3",NA,"COV362",NA,NA,"Plate2"
6,9,0,386,0.379122687288,0.614560904274,2.76483844018,0.924561479556,0.788623909437,1159.41595835,0.527633048311,0.992227979275,311,191.576993628,0.943813836144,0.724163106213,12133.3468022,383,5,0,"Stain3",NA,"COV362",NA,NA,"Plate2"
7,7,0,183,0.378163731555,0.638073496752,2.85782660506,0.931134356149,0.81495105638,804.401937115,0.426167140764,0.96174863388,230,236.572463282,0.861795877836,0.641040808135,10713.6002229,176,5,0,"Stain3",NA,"FUOV1",NA,NA,"Plate2"
7,8,0,222,0.379280041045,0.642278421087,2.854033299,0.930307462981,0.811206324895,768.352806031,0.39179330784,0.95045045045,253,278.595308087,0.857868038895,0.643906295865,12296.8474832,211,5,0,"Stain3",NA,"FUOV1",NA,NA,"Plate2"
7,9,0,241,0.378521459579,0.642675356146,2.8977270584,0.929799381044,0.814691065431,828.331756878,0.417066464429,0.958506224066,282,238.813446085,0.877226851714,0.657773503883,12044.6578471,231,5,0,"Stain3",NA,"FUOV1",NA,NA,"Plate2"
8,7,0,612,0.400726720575,0.655520772322,2.87217669689,0.94080866163,0.823933935377,747.768454334,0.368707883769,0.991830065359,491,188.839400947,0.913450854576,0.697106374137,12557.2059671,607,5,0,"Stain3",NA,"NIH:OVCAR3",NA,NA,"Plate2"
8,8,0,566,0.407236392505,0.658841288687,2.88453375443,0.941134164098,0.828297876,712.709660887,0.363980455553,0.991166077739,456,194.924090073,0.914042895571,0.711709005216,12842.1348707,561,5,0,"Stain3",NA,"NIH:OVCAR3",NA,NA,"Plate2"
8,9,0,617,0.409960291993,0.664561951269,2.90389480825,0.944218739016,0.834555160748,682.750911666,0.35373649699,0.988654781199,497,192.288166528,0.927442905626,0.710045447011,12493.6180633,610,5,0,"Stain3",NA,"NIH:OVCAR3",NA,NA,"Plate2"
1,7,0,688,0.40425337272,0.635246689104,2.9512595401,0.945302394836,0.851841387663,913.49995769,0.4533196053,0.982558139535,584,152.993648151,0.90166601698,0.681256768809,10454.3751908,676,5,0,"Stain3",NA,"CIOV1",5000,NA,"Plate3"
1,8,0,642,0.407113953108,0.637343710017,2.95323214729,0.942760201981,0.853042401759,1010.71436505,0.462937383219,0.98753894081,519,158.340782927,0.896270830165,0.684985624592,10579.8344026,634,5,0,"Stain3",NA,"CIOV1",5000,NA,"Plate3"
1,9,0,603,0.414540751922,0.639655304024,2.94962984396,0.944608089665,0.851324458562,1021.66154047,0.470721061,0.980099502488,466,164.25531869,0.914144723008,0.682086895134,11298.2203115,591,5,0,"Stain3",NA,"CIOV1",5000,NA,"Plate3"
2,7,0,349,0.366555221485,0.609560240349,2.85050953082,0.927793245406,0.810901252243,908.426900882,0.287165755544,0.985673352436,321,108.735390636,0.816928841595,0.664674561023,14257.7293892,344,5,0,"Stain3",NA,"CIOV5",10000,NA,"Plate3"
2,8,0,426,0.379850129931,0.626889568687,2.87485280795,0.93599324672,0.820050114118,902.337479913,0.30469381271,0.995305164319,398,114.511152532,0.819541341685,0.6787732014,13708.8976778,424,5,0,"Stain3",NA,"CIOV5",10000,NA,"Plate3"
2,9,0,388,0.386842119187,0.622914701585,2.92128591891,0.937062378674,0.835576838187,963.564343395,0.319353171315,0.997422680412,404,100.960138319,0.817175552175,0.667558174561,15909.1075919,387,5,0,"Stain3",NA,"CIOV5",10000,NA,"Plate3"
3,7,0,93,0.3953789822,0.659704449889,2.8751151624,0.943485793954,0.822614390244,937.356592179,0.392724654733,0.989247311828,98,202.816031507,0.815544390708,0.620349287922,13347.1477819,92,5,0,"Stain3",NA,"CIOV7",10000,NA,"Plate3"
3,8,0,108,0.372689890895,0.649174493151,2.8532557934,0.938897208076,0.804907489178,883.833792506,0.346807521602,1,99,181.226388029,0.843791579256,0.626635320604,13724.2646936,108,5,0,"Stain3",NA,"CIOV7",10000,NA,"Plate3"
3,9,0,63,0.395480883951,0.657212848947,2.87792594069,0.933548329877,0.805297257515,1031.61825888,0.397736951771,0.984126984127,53,198.943746683,0.848323496947,0.636577794779,13366.7117847,62,5,0,"Stain3",NA,"CIOV7",10000,NA,"Plate3"
4,7,0,305,0.416551309036,0.637301429282,2.90412706263,0.93832837854,0.840502990816,1113.41113517,0.344485478983,0.993442622951,249,108.693025496,0.899693280664,0.689966960832,13494.8060783,303,5,0,"Stain3",NA,"OVKATE",20000,NA,"Plate3"
4,8,0,226,0.429169948932,0.638741585779,2.90071600877,0.944818048146,0.849206429184,1238.46901637,0.36226470115,1,221,103.540836449,0.897539719638,0.694715557728,14674.4640067,226,5,0,"Stain3",NA,"OVKATE",20000,NA,"Plate3"
4,9,0,265,0.423008010024,0.638057148079,2.90348267931,0.938229278293,0.839698200491,1178.04949011,0.30540570202,0.996226415094,241,100.579020302,0.900096426698,0.687186706566,14498.8625214,264,5,0,"Stain3",NA,"OVKATE",20000,NA,"Plate3"
1,7,0,512,0.335263370261,0.568097554908,2.77439913606,0.923910695502,0.787885661388,680.668527931,0.30588040461,0.9921875,495,160.848847519,0.925774462942,0.709572090266,10019.2980554,508,5,0,"Stain3",NA,"2774N",NA,NA,"Plate4"
1,8,0,594,0.341108390026,0.574123118104,2.77234820706,0.923982360092,0.787457354042,607.78537465,0.282708234412,0.984848484848,597,168.441465534,0.929940542043,0.713848339816,9694.86968692,585,5,0,"Stain3",NA,"2774N",NA,NA,"Plate4"
1,9,0,567,0.342293942848,0.574215388874,2.78714257787,0.925937734553,0.791897229236,626.00280064,0.289155429414,0.99823633157,618,153.352302595,0.908457061286,0.686674425082,8785.67649511,566,5,0,"Stain3",NA,"2774N",NA,NA,"Plate4"
2,7,0,1026,0.349728712888,0.602962288107,2.90464883176,0.9262857351,0.817728926646,538.99887594,0.243312756185,0.994152046784,1705,116.210165775,0.861344452827,0.650210516884,7417.35644743,1020,5,0,"Stain3",NA,"A2780-ADR",NA,NA,"Plate4"
2,8,0,710,0.344035407447,0.597499851497,2.90611238486,0.924827724392,0.816734136287,527.471551516,0.232521492012,0.995774647887,1498,118.118439433,0.878742260423,0.661700937086,6775.54956396,707,5,0,"Stain3",NA,"A2780-ADR",NA,NA,"Plate4"
2,9,0,708,0.350331271236,0.60083734715,2.9127963183,0.928130743601,0.822795046545,485.247319301,0.175420495202,0.981638418079,1382,114.263812719,0.868036347319,0.653032498042,5610.92580429,695,5,0,"Stain3",NA,"A2780-ADR",NA,NA,"Plate4"
3,7,0,1018,0.40154967279,0.648695774572,2.91792701607,0.938653749289,0.835833559875,564.612995336,0.229211147372,0.987229862475,998,94.102543176,0.867619574099,0.643564781061,10134.2662764,1005,5,0,"Stain3",NA,"A2780-CIS",NA,NA,"Plate4"
3,8,0,821,0.397423395617,0.643408517482,2.91307827083,0.938724128727,0.839170905102,598.783997336,0.237034823098,0.997563946407,810,90.1639076321,0.872049915927,0.650133567085,10466.4875909,819,5,0,"Stain3",NA,"A2780-CIS",NA,NA,"Plate4"
3,9,0,735,0.408988844448,0.655297547452,2.93800990969,0.940912686621,0.845422778976,605.696999578,0.21792092643,0.979591836735,664,100.140983942,0.878821696563,0.660457655838,9631.54712111,720,5,0,"Stain3",NA,"A2780-CIS",NA,NA,"Plate4"
4,7,0,419,0.430471082899,0.649474335142,2.90335889762,0.944606450016,0.841626627137,973.614195107,0.322066589706,0.997613365155,276,152.297511914,0.791140058699,0.592452912305,13134.0678706,418,5,0,"Stain3",NA,"CIOV2",NA,NA,"Plate4"
4,8,0,158,0.437035739909,0.654614545185,2.92471489681,0.947712146334,0.852812505234,1076.57966537,0.34860014782,0.993670886076,115,197.355697616,0.871437145027,0.640019576051,13098.7395377,157,5,0,"Stain3",NA,"CIOV2",NA,NA,"Plate4"
4,9,0,423,0.430156627783,0.642445732801,2.92063800522,0.942988233659,0.845752400846,1012.30863879,0.271128429877,0.981087470449,232,174.014109719,0.769017762894,0.59172817466,12266.2063665,415,5,0,"Stain3",NA,"CIOV2",NA,NA,"Plate4"
5,7,0,129,0.389174780075,0.625575151274,2.91802296342,0.931724708143,0.827853771538,537.90437987,0.29550101251,1,169,240.357890117,0.847924014692,0.642289964049,7676.1779645,129,5,0,"Stain3",NA,"CIOV3",NA,NA,"Plate4"
5,8,0,190,0.39678968046,0.636022813447,2.90735497184,0.931596676263,0.836011089423,522.358128457,0.296611002458,0.989473684211,210,244.559761209,0.836026849757,0.63332235789,7113.99129062,188,5,0,"Stain3",NA,"CIOV3",NA,NA,"Plate4"
5,9,0,187,0.388086343409,0.625889679042,2.90033393398,0.93262938485,0.83047500855,544.705226191,0.296004999303,0.994652406417,293,175.876185449,0.734119321563,0.546455302672,5793.59139823,186,5,0,"Stain3",NA,"CIOV3",NA,NA,"Plate4"
7,7,0,333,0.365187423657,0.609033261542,2.73831053643,0.922302041844,0.78220507653,975.467240264,0.477146196947,1,276,200.590496205,0.949027531371,0.73057381895,11032.2989942,333,5,0,"Stain3",NA,"COV362.4",NA,NA,"Plate4"
7,8,0,266,0.376933779838,0.611458155797,2.79143769022,0.924170656716,0.797028564581,938.725651835,0.456459312078,1,242,196.22108571,0.960664064864,0.746449427223,12248.5414577,266,5,0,"Stain3",NA,"COV362.4",NA,NA,"Plate4"
7,9,0,275,0.395369317971,0.62286219429,2.82223608085,0.933795912117,0.81618359277,998.08012656,0.472853447374,1,249,197.264438065,0.938462173323,0.721589018014,11303.2173835,275,5,0,"Stain3",NA,"COV362.4",NA,NA,"Plate4"
8,7,0,86,0.37306107175,0.648254720442,2.87372064228,0.930701304309,0.810474351912,909.479820273,0.173286122243,0.96511627907,82,93.5058747769,0.779892766019,0.580950649004,11996.4882135,83,5,0,"Stain3",NA,"COV413A",NA,NA,"Plate4"
8,8,0,46,0.388525760631,0.651872469986,2.83793449824,0.925148446544,0.801512180158,875.71083697,0.156652531708,0.913043478261,128,79.6990349828,0.600685093379,0.458904825829,6431.78685781,42,5,0,"Stain3",NA,"COV413A",NA,NA,"Plate4"
8,9,0,70,0.369891155623,0.6438243676,2.78035686426,0.92639210826,0.792880725657,1117.77940209,0.182220429709,0.914285714286,64,85.5773351751,0.743653249413,0.565316147016,11974.7642196,64,5,0,"Stain3",NA,"COV413A",NA,NA,"Plate4"
1,7,0,146,0.359021607907,0.624039014412,2.83286839175,0.91702015685,0.794058887075,418.462199858,0.139323028327,0.815068493151,160,208.73701177,0.920352288615,0.728819217057,9976.60982458,119,5,0,"Stain3",NA,"COV362.4",5000,NA,"Plate5"
1,8,0,195,0.339841041477,0.598725650108,2.73609196088,0.909776098083,0.766605664042,529.607464922,0.229332846258,0.94358974359,178,210.708280629,0.911295824783,0.729266786695,10295.8796626,184,5,0,"Stain3",NA,"COV362.4",5000,NA,"Plate5"
1,9,0,655,0.371733988535,0.610619507162,2.7431594416,0.926272314315,0.783906173457,847.296165134,0.396102995121,0.980152671756,522,151.993833293,0.901776673302,0.717246682535,9284.06145651,642,5,0,"Stain3",NA,"COV362.4",5000,NA,"Plate5"
3,7,0,1083,0.432460064237,0.70793877453,2.91383400001,0.948070771384,0.841073446634,726.41884867,0.265920736986,0.974145891043,549,120.729158393,0.926981749073,0.712882169181,9646.94144296,1055,5,0,"Stain3",NA,"COV644 NL",10000,NA,"Plate5"
3,8,0,889,0.430273924554,0.703164053578,2.91190421009,0.947664345067,0.839862284866,770.397532239,0.26090793309,0.980877390326,460,120.620586249,0.919881675182,0.704312821085,10493.2398622,872,5,0,"Stain3",NA,"COV644 NL",10000,NA,"Plate5"
3,9,0,487,0.429695532249,0.699691778654,2.93611121003,0.952150147672,0.849060309908,730.091771557,0.246057533445,0.983572895277,298,100.71244141,0.902546249331,0.690472835751,13144.0780033,479,5,0,"Stain3",NA,"COV644 NL",10000,NA,"Plate5"
4,7,0,632,0.408681840318,0.660782111963,2.98323954012,0.941706152085,0.856477915429,396.055164632,0.0873799256009,0.821202531646,736,160.059606404,0.945981591775,0.751783957284,7022.55783926,519,5,0,"Stain3",NA,"IGROV-1",4000,NA,"Plate5"
4,8,0,478,0.417700172673,0.664251806095,2.96879683105,0.942537328099,0.854864791046,394.359610677,0.0697394575795,0.771966527197,550,149.47707217,0.926703561095,0.70868945247,7537.98891613,369,5,0,"Stain3",NA,"IGROV-1",4000,NA,"Plate5"
4,9,0,599,0.418394271916,0.664017087833,2.97786376867,0.945463828592,0.86109076265,395.514343332,0.0828348668478,0.848080133556,726,163.000641695,0.934931003531,0.74291809372,7075.20625019,508,5,0,"Stain3",NA,"IGROV-1",4000,NA,"Plate5"
5,7,0,356,0.353153477028,0.644791612917,2.84658576318,0.92337155268,0.795272418543,364.310213207,0.0653519565646,0.851123595506,821,137.955550583,0.893442734565,0.684571501049,4805.60082344,303,5,0,"Stain3",NA,"PEO1",15000,NA,"Plate5"
5,8,0,161,0.359490260577,0.65868798643,2.88788721866,0.927163203324,0.808206122498,362.982749711,0.0604756852673,0.788819875776,871,146.818141398,0.903631006103,0.700973475952,5463.44381708,127,5,0,"Stain3",NA,"PEO1",15000,NA,"Plate5"
5,9,0,164,0.377235141805,0.679392035916,2.93426378798,0.925758124579,0.81652870706,350.076932862,0.0424763345674,0.731707317073,747,153.4623182,0.913170888145,0.701029901082,5508.59000769,120,5,0,"Stain3",NA,"PEO1",15000,NA,"Plate5"
6,7,0,45,0.355223122031,0.641824475351,2.80233054314,0.928343118682,0.793644609321,320.381156036,0.107390141058,0.822222222222,70,242.211498131,0.762940675628,0.604209765098,4398.72215142,37,5,0,"Stain3",NA,"PEO14",5000,NA,"Plate5"
6,8,0,75,0.372757364261,0.654775046546,2.9031424342,0.924940590889,0.818029042431,1693.88664334,0.12511448846,0.853333333333,208,301.586955281,0.887884559609,0.685667226492,5629.82443784,64,5,0,"Stain3",NA,"PEO14",5000,NA,"Plate5"
6,9,0,151,0.36675781284,0.640219416731,2.86826878433,0.926642030099,0.811017320546,353.690730942,0.117654564654,0.894039735099,186,269.486464142,0.846103147288,0.649487399,5832.95488078,135,5,0,"Stain3",NA,"PEO14",5000,NA,"Plate5"
1,7,0,5,0.385913807693,0.65395871233,2.88003823448,0.93385140129,0.827846626665,408.891860256,0.107252658052,0.8,10,54.9412293824,0.669393710751,0.569181257563,13078.8768344,4,5,0,"Stain3",NA,"ES-2",4000,NA,"Plate6"
1,8,0,7,0.311874765541,0.549786026003,2.56181972419,0.924672100472,0.773718615957,787.250103665,0.161106107178,1,39,38.6347436719,0.955468005631,0.795118917818,27654.4935544,7,5,0,"Stain3",NA,"ES-2",4000,NA,"Plate6"
1,9,0,218,0.364135999975,0.628690482331,2.81811080684,0.927068230126,0.801044902623,374.420179359,0.0808419533664,0.922018348624,241,111.84095572,0.872748069342,0.706893505081,5565.78028859,201,5,0,"Stain3",NA,"ES-2",4000,NA,"Plate6"
2,7,0,835,0.402385050832,0.673712575698,2.89585580974,0.940225485186,0.829650431191,391.569503499,0.160104135022,0.94371257485,721,225.824856509,0.927460462436,0.701759135876,5077.90533836,788,5,0,"Stain3",NA,"HOC-7",4000,NA,"Plate6"
2,8,0,9,0.358970504066,0.679158326921,2.93003889827,0.934911501071,0.835705188869,297.751722354,0.095808502953,0.888888888889,62,116.308036004,0.673662221231,0.518700000332,5836.26508886,8,5,0,"Stain3",NA,"HOC-7",4000,NA,"Plate6"
2,9,0,888,0.398616895059,0.669962371652,2.90170237343,0.938304123613,0.831574302337,354.873442869,0.126921058869,0.94481981982,729,240.381586292,0.938832032574,0.716537548624,4292.85229359,839,5,0,"Stain3",NA,"HOC-7",4000,NA,"Plate6"
3,7,0,388,0.327479668783,0.563955085556,2.78232430839,0.9310164737,0.791444033862,586.66123242,0.193733886355,0.95618556701,312,126.467832793,0.857686248315,0.60455370581,9272.43543622,371,5,0,"Stain3",NA,"OVCAR-8",5000,NA,"Plate6"
3,8,0,6,0.324783207126,0.600092332144,2.8500378362,0.884865269364,0.777556109763,953.955990014,0.123259681582,0.666666666667,25,40.0478316623,0.91752033938,0.698179682076,23781.2512583,4,5,0,"Stain3",NA,"OVCAR-8",5000,NA,"Plate6"
3,9,0,374,0.359757582271,0.604036687407,2.83624086159,0.928987370395,0.808252590005,696.61429315,0.239515575299,0.957219251337,281,144.56257753,0.868395573278,0.618417167343,9799.27962589,358,5,0,"Stain3",NA,"OVCAR-8",5000,NA,"Plate6"
1,7,0,86,0.370247336081,0.611486560207,2.97546998442,0.919849772185,0.828692883089,248.625267294,0.111091504339,0.918604651163,251,179.319229015,0.632553896288,0.504134056266,2352.04214354,79,5,0,"Stain3",NA,"CIOV6",10000,NA,"Plate7"
