"SampleID","SampleType","CAscore_norm","CAScoreMean","CAScoreMedian","Centrosome.Size","CSizeMean","CSizeMedian","heterosce","Cohort"
"IM138","QCpassed_Sample",2.51282051282051,2.99150023372657,2.89612003433937,0.79435988,0.84344575009953,0.830907442093685,0.315816323684833,"BriTROC"
"IM172","QCpassed_Sample",2.16666666666667,2.3112877383836,2.24549918166939,0.775754252525253,0.702407929668293,0.67421986440678,0.336763593205258,"BriTROC"
"IM172","QCpassed_Sample",1.21975107120996,2.3112877383836,2.24549918166939,0.74787526,0.702407929668293,0.67421986440678,0.336763593205258,"BriTROC"
"IM138","QCpassed_Sample",2.31723158108382,2.99150023372657,2.89612003433937,0.825818863354037,0.84344575009953,0.830907442093685,0.315816323684833,"BriTROC"
"IM138","QCpassed_Sample",3.1423824555574,2.99150023372657,2.89612003433937,0.816798891213389,0.84344575009953,0.830907442093685,0.315816323684833,"BriTROC"
"IM138","QCpassed_Sample",3.20136172678546,2.99150023372657,2.89612003433937,0.793133802867384,0.84344575009953,0.830907442093685,0.315816323684833,"BriTROC"
"IM138","QCpassed_Sample",2.56363122171946,2.99150023372657,2.89612003433937,0.811969896694215,0.84344575009953,0.830907442093685,0.315816323684833,"BriTROC"
"IM138","QCpassed_Sample",2.71500147362216,2.99150023372657,2.89612003433937,0.7998403625,0.84344575009953,0.830907442093685,0.315816323684833,"BriTROC"
"IM138","QCpassed_Sample",2.6797561412946,2.99150023372657,2.89612003433937,0.835996020833333,0.84344575009953,0.830907442093685,0.315816323684833,"BriTROC"
"IM172","QCpassed_Sample",1.67137144201364,2.3112877383836,2.24549918166939,0.6945024,0.702407929668293,0.67421986440678,0.336763593205258,"BriTROC"
"IM172","QCpassed_Sample",1.33209762125425,2.3112877383836,2.24549918166939,0.6538399,0.702407929668293,0.67421986440678,0.336763593205258,"BriTROC"
"IM138","QCpassed_Sample",1.78761312217195,2.99150023372657,2.89612003433937,0.810022276595745,0.84344575009953,0.830907442093685,0.315816323684833,"BriTROC"
"IM138","QCpassed_Sample",2.82944937100433,2.99150023372657,2.89612003433937,0.806472120689655,0.84344575009953,0.830907442093685,0.315816323684833,"BriTROC"
